Season,TeamID,PointScored,PointAllow,FGM,FGA,FGM3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF
2007,1420,60.48,65.03,22.32,52.81,5.32,10.52,14.35,10.23,20.81,12.29,12.74,5.29,2.94,16.52
2007,1421,67.78,74.44,24.59,57.3,5.74,12.85,19.11,11.56,24.07,13.89,16.19,6.81,4.3,17.04
2007,1422,69.43,68.5,23.37,54.8,7.2,15.5,23.5,12.4,23.33,12.23,15.5,7.77,4.37,17.9
2007,1423,64.52,70.93,23.48,56.17,6.69,10.86,15.62,11.31,24.1,14.45,15.48,5.31,1.79,20.97
2007,1424,75.03,66.91,26.61,59.27,7.67,14.15,19.88,12.06,22.61,14.85,11.42,8.15,5.61,17.97
2007,1425,71.41,65.03,25.53,53.47,5.65,14.71,20.79,9.32,24.68,12.82,14.71,5.5,3.94,17.82
2007,1426,72.48,77.48,25.59,56.3,6.0,15.3,22.3,11.78,23.96,13.85,17.93,6.52,2.63,19.7
2007,1427,57.19,68.54,20.35,50.77,3.77,12.73,21.46,11.15,20.35,11.12,17.5,6.88,2.85,22.12
2007,1428,69.17,72.17,23.77,49.0,7.23,14.4,19.47,9.17,20.73,13.83,14.57,4.7,2.2,18.43
2007,1429,71.0,67.61,25.33,54.27,5.97,14.36,18.42,10.7,22.18,14.3,13.94,6.45,2.36,16.97
2007,1430,71.33,61.26,24.67,51.78,7.48,14.52,19.44,8.59,22.19,14.81,11.85,7.07,4.0,18.44
2007,1431,75.61,71.58,25.45,60.19,6.71,18.0,26.87,13.74,24.94,15.29,16.03,8.35,3.39,23.48
2007,1433,74.79,64.76,25.64,55.73,6.91,16.61,22.91,12.06,21.27,13.58,11.39,7.45,3.09,18.03
2007,1434,65.73,65.67,22.87,50.0,7.47,12.53,16.97,7.87,24.43,13.2,16.07,5.13,2.8,20.0
2007,1435,75.73,71.47,26.4,58.1,9.17,13.77,18.9,10.13,23.1,16.67,12.47,7.37,2.6,17.0
2007,1436,70.41,64.97,24.62,54.56,5.34,15.81,23.56,14.78,26.03,13.38,15.91,5.28,4.12,17.97
2007,1437,72.16,64.68,23.23,55.13,7.61,18.1,23.1,13.23,23.03,12.65,13.65,7.94,3.29,19.39
2007,1438,77.45,71.76,25.52,58.59,8.14,18.28,24.79,13.48,25.52,13.0,13.72,4.66,3.07,20.1
2007,1439,72.03,65.13,26.39,56.03,4.77,14.48,21.74,11.06,22.48,13.26,10.97,8.39,4.61,18.35
2007,1440,95.55,98.21,33.21,78.62,12.41,16.72,25.0,15.66,21.34,18.72,16.69,13.24,3.41,22.97
2007,1441,67.52,75.28,23.76,58.69,6.93,13.07,19.07,12.28,21.14,12.21,13.83,7.76,1.59,21.79
2007,1442,61.64,71.5,21.29,52.11,5.18,13.89,20.82,10.21,21.57,10.64,14.96,6.64,1.96,19.18
2007,1443,78.31,72.47,27.5,57.47,7.94,15.38,21.19,12.22,21.44,13.53,15.0,6.91,2.66,21.12
2007,1444,71.1,71.03,23.0,52.39,7.19,17.9,24.74,10.81,23.32,11.48,15.61,6.16,1.58,20.16
2007,1445,57.42,77.62,19.92,56.81,6.42,11.15,17.81,11.15,19.35,10.38,16.65,7.58,1.77,21.88
2007,1447,69.9,74.76,24.34,56.86,7.59,13.62,20.79,11.9,23.72,12.55,14.79,6.62,2.55,19.1
2007,1448,73.81,76.42,25.32,55.68,6.61,16.55,26.13,12.03,23.26,13.35,16.19,6.42,3.06,20.35
2007,1449,76.53,73.0,28.12,60.31,5.91,14.38,19.84,14.31,23.94,15.19,15.66,5.47,2.84,19.28
2007,1450,66.53,59.12,24.12,51.88,5.75,12.53,17.62,7.84,22.53,13.88,10.31,6.66,4.47,16.25
2007,1451,71.04,70.29,23.96,49.36,5.71,17.39,25.96,9.68,22.96,13.61,15.82,6.61,2.5,19.54
2007,1452,71.57,62.67,24.93,55.43,10.23,11.47,15.93,9.9,20.23,17.23,11.4,8.43,3.37,15.37
2007,1453,67.55,66.58,22.71,52.32,6.29,15.84,20.68,9.65,22.74,11.42,11.74,5.1,2.61,16.94
2007,1454,64.74,71.55,22.58,58.32,7.16,12.42,18.45,13.1,21.45,11.45,13.29,5.68,2.06,21.13
2007,1455,68.57,64.7,24.03,52.4,7.0,13.5,19.03,10.13,23.1,14.9,12.07,5.83,2.87,18.13
2007,1456,63.53,64.2,22.03,50.53,6.67,12.8,18.47,9.73,22.37,12.7,14.1,5.33,1.93,17.07
2007,1457,74.11,62.86,26.79,56.25,8.07,12.46,19.68,11.86,25.21,16.5,13.32,7.46,3.61,17.25
2007,1458,70.09,57.24,24.24,52.35,5.82,15.79,23.26,11.35,23.74,13.74,11.44,5.68,3.26,14.94
2007,1459,69.07,76.07,23.85,56.85,9.85,11.52,15.67,8.74,21.11,12.67,12.04,5.96,2.44,17.56
2007,1460,64.59,61.62,23.22,52.53,5.47,12.69,17.25,10.03,22.16,12.19,12.25,5.84,1.53,17.47
2007,1461,73.81,75.06,25.29,54.87,5.39,17.84,24.77,10.61,23.84,11.32,14.65,5.52,3.65,21.87
2007,1462,76.41,64.78,24.97,52.09,7.91,18.56,25.06,10.91,22.91,15.09,12.88,5.75,3.53,17.59
2007,1463,67.0,66.77,23.15,51.08,5.85,14.85,21.58,10.04,22.5,13.58,14.77,7.08,2.73,18.58
2007,1464,64.9,69.17,23.0,54.21,5.24,13.66,19.72,11.76,23.72,11.69,13.62,4.97,2.9,16.48
2008,1102,57.57,57.32,18.54,42.39,7.11,13.39,19.29,5.25,21.36,11.93,12.68,6.18,1.79,17.18
2008,1103,71.24,63.79,23.85,53.76,8.36,15.18,21.45,11.18,20.24,13.45,12.76,7.06,2.79,19.58
2008,1104,75.27,72.85,27.79,60.91,7.03,12.67,20.42,13.58,24.61,15.61,13.0,7.45,4.48,16.76
2008,1105,64.19,67.58,21.5,56.5,6.0,15.19,22.12,12.65,22.58,9.62,16.04,7.19,5.65,18.81
2008,1106,71.0,65.44,26.22,57.37,6.37,12.19,18.85,11.93,25.67,14.48,13.22,5.81,3.78,19.11
2008,1107,68.27,66.4,24.07,55.0,5.73,14.4,19.83,12.43,25.03,12.33,14.27,5.33,2.43,20.47
2008,1108,67.03,78.69,23.52,56.69,6.0,14.0,20.24,11.59,20.97,9.52,17.17,6.48,1.55,21.9
2008,1110,65.09,61.78,21.16,47.78,7.84,14.94,20.09,9.47,22.56,11.91,13.62,4.59,2.62,17.53
2008,1111,71.07,69.0,25.2,53.2,7.57,13.1,19.13,9.83,24.97,13.5,15.13,6.1,4.73,17.23
2008,1112,71.56,66.78,24.72,51.97,6.59,15.53,20.91,8.34,22.69,15.34,12.22,5.62,3.59,16.5
2008,1113,67.26,62.32,22.81,49.0,7.06,14.58,19.68,8.13,22.1,14.42,12.77,7.19,3.1,16.19
2008,1114,64.1,63.1,21.24,50.24,5.31,16.31,24.55,11.83,23.83,12.41,16.52,6.41,3.21,20.83
2008,1115,58.97,64.21,21.72,55.1,5.24,10.28,16.59,10.79,23.83,10.83,13.93,5.21,4.86,17.97
2008,1116,73.64,67.03,26.73,57.39,5.88,14.3,21.27,12.82,23.94,14.55,15.45,7.0,5.3,18.97
2008,1117,68.75,74.75,24.64,54.75,6.93,12.54,17.39,10.32,19.36,11.96,13.86,6.18,2.07,17.96
2008,1119,59.0,62.07,21.97,50.7,4.73,10.33,15.2,8.6,21.23,13.87,15.93,8.63,2.03,19.6
2008,1120,71.37,72.77,25.9,56.6,7.63,11.93,17.83,10.8,21.57,15.1,13.6,8.63,2.47,16.37
2008,1122,74.59,70.68,24.65,54.65,7.85,17.44,24.41,10.12,21.41,14.44,12.74,9.74,2.18,17.56
2008,1123,57.77,63.93,20.77,51.9,4.17,12.07,18.47,10.23,20.97,10.37,12.17,6.2,1.67,17.17
2008,1124,80.73,74.47,27.9,61.6,8.43,16.5,22.27,11.73,25.6,11.93,12.6,7.37,4.4,20.9
2008,1125,79.31,74.28,27.19,60.88,10.47,14.47,20.72,12.56,24.16,17.09,14.91,8.44,1.84,18.56
2008,1126,57.14,61.62,20.07,45.45,3.97,13.03,19.07,9.07,19.24,10.03,15.45,6.83,2.31,17.59
2008,1127,65.87,66.7,23.8,54.87,5.7,12.57,17.17,11.7,20.73,11.97,13.6,7.2,2.57,19.43
2008,1129,81.22,76.09,28.84,57.44,8.12,15.41,23.12,9.94,26.12,17.47,15.69,6.09,2.38,17.75
2008,1130,71.06,72.35,25.03,54.97,5.94,15.06,21.84,11.84,23.71,14.77,15.45,5.97,6.0,16.74
2008,1131,63.03,64.81,21.77,54.03,7.48,12.0,17.68,10.84,21.61,13.16,14.06,7.06,2.48,20.06
2008,1132,63.47,67.93,23.2,52.77,4.97,12.1,18.47,11.2,23.07,12.53,15.07,5.53,5.03,18.3
2008,1133,73.28,71.31,24.5,55.69,9.22,15.06,20.22,10.88,22.78,15.81,14.72,7.72,2.47,19.75
2008,1135,68.68,64.32,22.18,46.79,7.54,16.79,22.39,6.82,22.64,14.07,13.11,7.0,2.5,15.39
2008,1137,62.1,65.26,21.35,50.29,6.84,12.55,18.55,9.65,22.52,12.74,16.19,6.26,2.71,20.06
2008,1138,70.93,74.79,26.03,63.21,5.72,13.14,19.38,15.1,23.28,13.45,16.45,7.86,2.79,22.69
2008,1139,68.34,57.75,22.72,50.47,9.22,13.69,18.56,8.94,20.72,13.0,10.25,6.28,2.53,16.94
2008,1140,74.06,63.12,25.94,56.32,8.18,14.0,21.26,10.5,28.5,16.88,14.26,5.91,3.91,17.74
2008,1141,70.28,73.62,24.17,56.31,7.07,14.86,21.83,12.59,20.03,9.69,15.9,7.9,2.86,24.83
2008,1142,63.1,69.9,22.48,55.48,6.03,12.1,18.34,10.45,22.38,11.24,13.45,6.83,2.97,17.17
2008,1143,77.32,75.45,27.1,58.06,6.77,16.35,20.97,11.39,24.68,15.13,13.35,4.03,2.55,17.9
2008,1144,71.31,75.52,23.93,56.48,6.48,16.97,24.24,12.9,23.62,15.17,16.76,7.31,2.79,20.48
2008,1145,62.03,73.19,22.19,55.77,7.55,10.1,15.55,12.45,22.35,11.77,16.26,5.77,4.19,20.0
2008,1146,65.19,69.73,21.69,56.42,5.65,16.15,23.19,12.58,25.0,8.81,15.46,6.58,4.62,19.5
2008,1147,68.77,77.13,23.53,54.73,6.87,14.83,20.77,9.4,20.8,12.57,15.43,7.53,2.73,21.67
2008,1148,69.83,68.47,25.6,56.27,7.03,11.6,16.43,12.17,22.87,14.93,14.6,5.43,3.13,14.17
2008,1149,70.92,80.69,25.46,61.23,9.31,10.69,16.04,11.88,23.77,12.92,14.69,5.38,2.0,19.35
2008,1150,70.24,67.39,23.0,57.03,8.0,16.24,24.03,12.76,23.33,12.85,14.33,7.94,3.48,20.24
2008,1151,73.62,73.72,24.76,54.97,7.21,16.9,25.69,12.24,27.41,14.1,18.21,6.34,2.48,18.03
2008,1152,71.16,80.28,25.84,59.32,7.52,11.96,17.64,11.48,22.08,13.36,16.44,7.56,4.12,19.4
2008,1153,64.52,67.68,22.94,55.87,6.42,12.23,18.32,12.65,23.87,12.65,13.71,5.29,2.29,20.29
2008,1154,59.85,75.69,21.73,54.77,9.38,7.0,10.35,8.19,19.27,11.42,12.65,5.54,1.15,16.35
2008,1155,79.19,69.5,29.5,64.38,8.0,12.19,19.56,15.66,22.59,15.81,14.75,9.81,5.59,19.22
2008,1156,66.13,64.1,23.42,53.81,4.48,14.81,21.13,11.45,22.94,11.84,14.19,7.16,3.45,20.1
2008,1157,66.92,72.48,23.8,55.72,8.2,11.12,16.48,10.36,23.64,14.48,13.0,5.56,1.92,16.0
2008,1158,72.45,72.36,26.73,58.3,7.94,11.06,15.91,10.7,24.91,12.58,14.03,5.82,3.85,15.06
2008,1159,65.47,64.88,22.94,51.84,5.91,13.69,19.66,10.66,23.31,11.38,16.22,6.56,3.81,17.56
2008,1160,61.9,64.61,22.1,49.42,5.9,11.81,17.29,8.1,21.61,13.16,13.39,6.26,4.32,17.48
2008,1161,62.43,72.47,22.73,53.0,5.93,11.03,15.13,8.63,22.0,11.4,13.5,4.33,3.1,18.67
2008,1162,62.04,64.14,21.32,50.64,6.75,12.64,17.46,9.07,22.64,13.18,13.86,4.39,1.54,20.54
2008,1163,77.72,68.62,26.34,56.94,5.16,19.88,27.66,13.53,28.38,14.81,13.59,5.75,8.78,15.22
2008,1164,59.15,66.12,20.59,52.24,4.09,13.88,19.35,11.09,20.21,9.41,14.62,7.03,2.06,18.79
2008,1165,76.62,69.0,27.12,55.35,7.92,14.46,18.96,8.92,24.69,14.88,13.92,5.92,2.88,18.42
2008,1166,72.0,65.23,25.0,55.39,8.32,13.68,19.03,11.29,23.26,14.77,14.03,7.52,3.61,18.52
2008,1167,66.52,75.07,23.69,58.41,6.59,12.55,18.48,12.93,20.79,11.76,13.66,6.03,1.83,16.41
2008,1168,82.48,72.9,29.74,62.45,8.61,14.39,20.39,12.0,23.87,15.42,13.42,8.84,1.45,18.87
2008,1169,77.45,71.83,28.03,61.0,7.66,13.72,19.86,11.55,25.14,15.03,16.14,9.0,3.14,22.76
2008,1170,62.65,78.12,22.73,58.04,5.81,11.38,18.73,11.58,18.5,11.42,14.65,8.65,2.62,19.92
2008,1171,62.26,69.67,23.85,56.56,4.26,10.3,15.41,10.96,21.07,11.93,14.26,7.33,3.11,19.33
2008,1172,77.32,63.13,28.65,60.74,8.77,11.26,15.45,11.23,24.87,16.77,12.19,7.97,3.29,18.16
2008,1173,68.81,64.68,24.39,51.84,6.03,14.0,21.9,11.48,23.0,11.81,12.87,5.0,2.55,18.03
2008,1174,63.1,66.48,21.32,52.68,5.9,14.55,21.19,9.61,21.58,11.9,13.9,6.68,3.0,18.68
2008,1175,57.93,62.14,21.04,50.36,6.57,9.29,13.0,9.86,16.64,11.11,11.11,5.21,1.71,15.86
2008,1176,55.93,59.86,18.86,41.0,6.28,11.93,15.62,5.38,18.28,12.55,14.59,6.41,3.38,17.69
2008,1177,72.57,75.77,26.37,60.9,7.7,12.13,18.73,12.7,21.9,13.87,12.03,7.37,2.83,15.27
2008,1178,58.55,65.9,21.24,51.24,7.24,8.83,13.14,9.55,19.66,11.24,12.52,5.83,2.45,18.62
2008,1179,72.27,61.03,24.37,54.83,9.13,14.4,18.83,11.83,21.9,14.43,11.43,7.17,2.4,14.57
2008,1180,59.5,64.5,21.06,51.84,5.16,12.22,19.44,9.75,23.47,12.88,15.75,6.97,3.25,18.66
2008,1181,84.12,69.31,28.75,61.78,9.28,17.34,24.97,12.72,24.44,15.03,13.59,8.69,4.0,19.16
2008,1182,82.33,74.1,28.53,62.1,7.17,18.1,24.57,13.67,24.57,18.07,16.23,9.4,7.33,19.93
2008,1183,62.43,69.18,22.46,51.25,5.46,12.04,16.5,10.04,22.0,13.32,14.43,4.75,2.0,19.04
2008,1184,62.71,66.07,22.29,51.04,8.57,9.57,13.36,7.57,19.04,14.39,13.04,7.11,2.25,15.93
2008,1185,66.26,67.61,21.48,50.97,8.29,15.0,20.58,11.26,21.55,12.77,14.87,5.94,2.32,18.74
2008,1186,62.21,67.54,21.46,53.29,7.07,12.21,16.96,9.36,20.79,11.25,13.75,6.68,1.68,18.79
2008,1187,66.96,73.19,22.0,53.3,7.85,15.11,21.74,10.96,20.67,13.89,14.19,6.07,3.81,20.3
2008,1189,62.48,65.29,23.26,54.58,5.42,10.55,15.48,10.29,22.52,11.55,13.39,6.65,2.52,19.0
2008,1190,77.94,77.74,27.48,60.94,7.06,15.9,22.13,12.39,24.74,12.87,16.16,8.65,3.16,21.1
2008,1191,59.59,66.28,20.66,49.66,5.21,13.07,19.07,9.31,20.55,12.0,13.9,4.55,0.86,19.76
2008,1192,70.04,78.18,23.54,56.18,8.07,14.89,20.89,9.93,22.79,11.68,14.07,4.96,2.96,16.21
2008,1193,65.73,68.9,22.47,51.9,6.87,13.93,20.0,11.87,21.03,14.13,14.0,6.6,3.23,18.27
2008,1194,71.67,74.12,23.58,51.85,5.88,18.64,27.67,10.21,24.52,12.58,16.24,5.97,2.24,21.12
2008,1195,65.97,73.74,23.32,56.19,6.9,12.42,19.23,12.61,21.68,13.65,18.13,8.9,3.0,18.58
2008,1196,78.12,68.59,28.56,58.62,7.59,13.41,18.91,11.97,23.84,17.28,12.59,6.0,3.19,16.09
2008,1197,63.47,70.1,22.73,55.73,7.1,10.9,17.53,10.5,21.57,12.4,15.2,6.63,1.9,17.47
2008,1198,63.39,69.96,22.61,51.46,4.39,13.79,20.89,10.61,23.61,12.21,18.64,5.96,3.86,21.14
2008,1199,72.45,69.12,24.88,56.06,6.97,15.73,20.42,10.85,22.73,11.09,15.03,8.73,3.85,18.88
2008,1200,64.43,67.18,22.39,53.07,6.86,12.79,19.14,10.61,20.93,13.32,13.07,6.32,3.46,17.79
2008,1201,68.23,68.97,24.13,58.26,8.13,11.84,16.9,8.65,24.94,12.26,11.81,6.03,3.0,15.87
2008,1202,61.23,71.4,21.33,53.03,7.5,11.07,15.6,8.83,22.43,12.0,14.43,5.77,2.1,16.53
2008,1203,63.42,68.27,22.62,54.77,6.5,11.69,17.04,12.38,23.31,12.35,15.0,6.38,3.35,18.54
2008,1204,74.17,72.07,27.2,60.5,6.0,13.77,20.77,13.87,23.1,15.2,14.1,8.97,4.0,19.87
2008,1205,76.32,75.52,26.81,60.68,8.23,14.48,21.81,11.65,25.94,16.74,15.65,7.26,2.71,22.94
2008,1206,69.88,62.3,24.48,52.15,6.12,14.79,21.0,9.97,24.45,13.24,11.97,5.58,3.21,15.48
2008,1207,69.72,57.97,25.09,51.62,7.84,11.69,17.56,9.91,25.09,15.69,13.22,7.12,4.94,17.53
2008,1208,67.88,66.97,24.56,57.78,5.97,12.78,18.94,13.66,24.81,11.53,14.75,6.72,3.44,18.06
2008,1209,61.57,66.23,22.33,52.87,5.93,10.97,17.07,12.1,20.7,10.5,15.0,6.9,2.27,18.77
2008,1210,77.56,76.0,27.59,58.53,6.69,15.69,22.41,11.59,22.38,15.0,15.31,8.28,3.5,22.47
2008,1211,76.5,63.25,27.0,55.75,6.5,16.0,22.38,11.22,26.31,14.53,14.19,7.56,4.78,17.66
2008,1212,65.25,76.33,24.25,58.04,5.54,11.21,18.21,12.38,25.58,12.42,16.75,4.42,2.75,20.5
2008,1214,65.17,62.63,22.13,54.33,5.8,15.1,25.13,14.53,23.07,11.07,17.0,8.5,4.0,19.33
2008,1216,70.79,74.26,23.88,53.38,9.18,13.85,20.5,8.68,22.24,14.5,14.91,7.38,2.76,19.26
2008,1217,68.53,74.43,24.17,54.17,5.5,14.7,20.03,10.33,22.17,13.23,15.77,7.23,3.07,17.4
2008,1218,70.37,73.27,25.0,56.77,5.67,14.7,19.83,10.5,19.97,15.0,14.0,6.1,3.13,20.43
2008,1219,67.48,65.37,24.52,54.41,7.67,10.78,14.48,10.52,23.11,15.44,13.52,4.89,3.67,17.22
2008,1220,66.3,69.23,24.17,55.47,4.93,13.03,19.4,11.77,25.23,10.2,16.37,6.23,5.6,19.4
2008,1221,61.41,60.48,21.14,48.48,4.79,14.34,19.66,12.28,21.24,13.52,15.9,7.38,3.93,19.41
2008,1222,78.74,70.03,25.81,62.77,10.84,16.29,21.16,12.45,24.42,12.58,11.19,8.71,3.61,18.84
2008,1223,70.0,87.8,25.6,58.8,6.5,12.3,16.1,9.6,21.6,11.8,17.1,6.1,2.9,19.8
2008,1224,56.78,70.88,20.56,49.81,4.62,11.03,17.94,10.03,23.19,9.66,18.31,4.28,4.38,16.84
2008,1225,63.18,72.32,23.0,55.36,7.07,10.11,16.86,11.79,20.14,12.14,15.89,6.14,2.82,21.04
2008,1226,58.93,68.79,21.1,49.24,4.59,12.14,17.41,9.93,20.83,11.28,14.66,5.24,2.86,18.48
2008,1227,67.66,65.25,23.94,54.59,7.0,12.78,17.78,10.34,24.0,12.91,13.16,6.41,4.62,15.69
2008,1228,63.63,61.11,23.11,53.14,5.6,11.8,19.4,12.57,23.6,13.77,13.66,4.89,2.69,18.43
2008,1229,65.84,60.22,23.47,51.28,7.38,11.53,18.03,9.88,23.28,14.59,12.75,6.59,3.25,18.38
2008,1231,75.12,64.69,25.34,54.69,6.59,17.84,23.38,11.62,26.41,13.19,13.72,7.03,3.81,17.22
2008,1232,64.7,67.33,21.77,52.8,6.73,14.43,19.3,10.47,20.87,12.07,12.87,6.5,3.3,18.67
2008,1233,65.59,69.03,23.53,54.34,5.72,12.81,18.47,11.75,23.06,13.5,17.47,7.75,3.38,21.28
2008,1234,56.06,58.03,19.25,45.47,6.94,10.62,16.38,8.75,23.69,12.28,15.75,4.38,3.16,16.69
2008,1235,63.58,66.1,22.35,54.0,5.87,13.0,18.06,9.68,25.13,12.32,13.35,5.13,3.87,16.06
2008,1236,66.31,71.03,22.86,51.14,6.03,14.55,19.93,6.24,23.0,12.66,13.79,5.45,3.45,18.17
2008,1237,74.57,65.0,26.27,52.27,7.3,14.73,18.8,9.3,20.83,14.33,12.17,7.5,2.57,17.07
2008,1238,68.82,74.18,23.76,57.68,5.0,16.29,24.15,12.65,22.85,12.06,16.44,7.38,3.18,19.71
2008,1239,72.33,72.97,24.57,55.77,5.53,17.67,24.1,13.0,22.63,12.93,16.67,7.63,3.03,19.7
2008,1240,70.44,77.33,25.26,57.78,8.52,11.41,18.93,10.63,21.63,16.15,14.56,7.11,3.37,20.41
2008,1241,72.93,73.97,25.5,55.5,5.63,16.3,22.6,12.23,21.03,13.07,16.7,7.87,2.17,20.83
2008,1242,81.18,61.67,29.45,58.36,6.79,15.48,21.88,12.3,26.42,18.48,12.91,9.0,6.12,17.42
2008,1243,78.77,68.97,27.9,62.87,6.63,16.33,23.5,16.17,25.0,15.73,15.17,7.67,3.63,20.1
2008,1244,68.45,74.93,23.69,58.93,7.17,13.9,21.34,14.0,19.97,12.03,17.83,9.55,3.83,20.34
2008,1245,69.24,61.59,24.06,51.47,5.79,15.32,21.47,10.97,22.32,14.0,14.59,8.53,3.91,18.79
2008,1246,68.6,65.33,23.73,50.6,5.8,15.33,20.9,9.73,24.0,12.73,15.93,6.73,4.8,18.73
2008,1247,74.42,75.9,25.74,58.19,7.94,15.0,21.68,12.97,23.74,14.32,16.16,6.77,2.97,18.81
2008,1248,74.9,73.97,24.43,55.33,9.97,16.07,23.17,11.77,21.5,14.8,16.87,7.9,3.1,21.1
2008,1249,77.92,75.54,27.58,60.35,8.15,14.62,22.12,12.08,21.12,16.0,15.0,8.08,2.81,19.85
2008,1250,63.79,65.34,22.17,53.38,4.86,14.59,19.9,10.0,23.52,12.66,13.38,5.66,3.34,18.83
2008,1251,68.97,68.34,24.07,52.21,8.9,11.93,16.03,8.0,22.76,15.62,13.38,5.62,1.41,17.93
2008,1252,71.67,70.57,24.8,56.5,7.03,15.03,23.17,11.37,26.07,13.73,15.0,6.6,2.5,19.67
2008,1253,62.71,72.32,21.45,50.26,6.65,13.16,17.71,8.68,22.06,13.61,16.26,5.26,2.29,16.94
2008,1254,72.4,71.7,24.6,60.93,6.93,16.27,23.9,14.2,25.27,10.8,13.27,6.33,2.73,17.77
2008,1255,66.07,77.89,22.75,59.25,8.04,12.54,18.86,14.0,20.68,14.29,16.32,7.71,2.18,19.43
2008,1256,60.8,71.83,21.2,53.87,5.77,12.63,17.13,8.5,19.53,8.5,12.9,6.37,2.13,18.0
2008,1257,71.94,61.34,25.5,56.25,7.53,13.41,20.47,11.66,26.06,14.81,13.25,8.09,4.91,18.19
2008,1258,61.87,78.55,21.55,54.26,5.87,12.9,20.13,10.39,21.58,12.81,18.35,5.71,2.29,20.68
2008,1259,71.67,70.79,23.61,54.79,8.06,16.39,21.33,12.03,23.79,14.12,14.85,5.88,3.12,21.15
2008,1260,59.93,64.62,21.52,53.48,4.55,12.34,17.24,11.62,20.21,9.79,12.28,5.52,2.69,18.17
2008,1261,68.43,69.1,24.67,57.73,6.47,12.63,16.9,11.2,24.37,11.67,13.9,5.93,6.17,16.83
2008,1263,63.14,73.14,21.72,52.48,5.41,14.28,21.0,11.62,23.59,11.66,18.97,6.31,2.66,19.0
2008,1264,69.26,71.16,24.1,56.48,6.52,14.55,21.9,11.9,21.42,11.16,14.13,7.74,3.13,20.29
2008,1265,69.91,68.75,24.59,54.91,8.0,12.72,19.66,11.5,24.22,11.88,13.97,5.12,2.78,18.0
2008,1266,75.91,64.31,26.5,59.34,7.16,15.75,22.47,13.56,23.19,15.12,13.25,9.47,3.84,20.94
2008,1267,66.82,66.82,22.54,53.79,5.61,16.14,23.39,12.96,21.5,11.96,13.07,6.36,2.71,18.5
2008,1268,73.22,69.59,26.44,57.12,5.41,14.94,21.16,11.62,26.31,16.5,16.84,6.66,6.62,17.53
2008,1269,82.0,76.32,27.81,62.45,9.32,17.06,25.58,11.68,26.42,15.68,13.74,7.35,7.48,20.71
2008,1270,63.77,68.62,22.81,55.19,5.23,12.92,18.85,12.81,25.88,11.96,17.85,6.12,6.08,18.88
2008,1271,58.69,74.81,20.47,57.5,4.34,13.41,21.72,14.25,20.81,8.34,15.28,7.34,2.59,19.38
2008,1272,79.68,60.62,28.76,61.76,7.94,14.21,23.85,14.12,26.68,16.03,12.21,8.71,6.09,17.44
2008,1273,76.17,79.03,27.62,63.83,6.0,14.93,22.31,13.9,26.72,12.79,15.48,6.38,5.38,17.76
2008,1274,73.81,68.03,25.03,57.71,6.77,16.97,22.71,12.68,24.77,12.84,13.19,5.77,4.68,18.68
2008,1275,63.03,60.56,23.06,49.97,5.75,11.16,15.88,9.22,21.53,12.66,12.28,5.44,3.38,16.81
2008,1276,62.69,67.62,22.16,56.12,7.12,11.25,15.94,12.12,21.56,12.19,12.88,6.22,5.0,15.09
2008,1277,71.3,62.0,26.33,54.88,4.97,13.67,18.7,12.39,24.82,17.64,13.67,6.09,4.36,18.18
2008,1278,68.61,63.09,24.12,54.7,7.18,13.18,19.58,12.33,21.36,15.24,14.18,8.73,3.94,18.58
2008,1279,79.45,72.77,29.65,65.03,7.68,12.48,19.0,15.39,25.19,15.68,13.03,7.19,3.52,18.58
2008,1280,73.09,65.06,26.09,56.59,6.97,13.94,21.66,12.22,28.66,13.22,15.28,6.0,7.94,16.56
2008,1281,77.12,72.25,28.53,62.84,6.69,13.38,19.38,11.81,22.97,16.41,12.88,8.09,3.03,20.44
2008,1282,67.63,74.23,22.23,55.5,8.77,14.4,19.6,10.87,20.57,12.07,14.03,7.0,3.47,21.83
2008,1283,67.19,64.97,23.72,53.16,6.5,13.25,18.5,11.19,22.38,14.12,14.5,6.78,3.78,17.91
2008,1284,59.16,67.06,20.55,51.42,7.19,10.87,15.84,8.32,20.16,12.0,14.39,6.61,2.1,20.29
2008,1285,68.5,68.39,24.32,52.11,8.0,11.86,17.5,8.75,21.89,14.89,12.46,4.46,3.29,17.36
2008,1286,71.71,73.68,24.5,55.5,7.32,15.39,20.86,11.07,22.14,12.75,13.93,4.96,3.04,20.89
2008,1287,63.29,68.25,21.36,50.93,6.07,14.5,20.36,10.61,21.04,13.18,14.93,7.14,1.86,19.25
2008,1288,67.35,61.26,24.19,56.03,4.77,14.19,21.42,13.55,23.9,10.58,13.0,6.68,4.71,19.35
2008,1290,61.03,65.63,20.9,52.33,4.6,14.63,21.77,11.5,21.53,11.0,14.37,5.7,2.67,17.47
2008,1291,69.06,66.5,24.22,54.25,6.0,14.62,21.0,10.09,23.94,12.84,14.38,7.25,3.66,19.88
2008,1292,67.39,69.94,23.48,50.77,5.45,14.97,21.03,9.26,21.61,11.87,14.48,5.71,2.13,20.29
2008,1293,72.34,69.79,25.93,53.14,5.86,14.62,19.79,9.93,23.24,14.83,14.41,6.97,3.28,20.62
2008,1294,68.81,71.15,23.19,53.59,6.33,16.11,22.56,11.56,23.19,12.59,17.3,6.89,1.48,20.19
