,TeamID,Season,PointScored,PointAllow,FG,oppFG,FGA,oppFGA,3P,opp3P,FT,oppFT,FTA,oppFTA,TO,oppTO,ORB,oppOR,DRB,oppDR,Ast,Stl,Blk,PF,oppORB,OR,oppDRB,DR,Wins,Seed
422,1257,2009,73.94,61.61,26.79,22.18,59.42,56.39,8.06,5.21,12.3,12.03,19.12,17.73,13.67,16.39,12.54,12.21,26.07,22.68,16.58,9.27,6.18,17.15,10.0,12.8,29.0,21.8,3,01
423,1277,2009,71.91,62.91,25.38,21.75,55.78,52.5,5.16,6.47,16.0,12.94,23.31,18.56,14.03,13.88,13.62,8.96,25.54,19.08,15.91,6.41,2.84,19.03,8.17,15.5,24.83,22.33,5,02
424,1242,2009,77.12,65.81,27.06,22.12,56.53,57.06,6.47,6.59,16.53,14.97,22.72,20.88,14.59,13.75,11.36,11.2,27.56,19.2,16.22,6.84,4.28,19.28,10.43,14.71,25.43,24.14,2,03
425,1448,2009,81.37,70.3,29.33,24.63,59.97,62.27,4.03,6.7,18.67,14.33,26.23,20.37,15.8,16.03,12.08,12.46,30.12,21.92,13.17,8.47,5.43,18.77,13.0,15.0,24.17,21.0,0,04
426,1428,2009,70.97,63.47,24.0,22.06,50.28,55.12,7.19,5.12,15.78,14.22,20.06,19.78,13.62,10.38,7.67,8.83,27.75,20.04,13.38,5.03,4.94,18.59,10.25,8.0,23.62,25.12,0,05
427,1452,2009,72.38,61.62,25.53,21.68,59.35,51.74,6.65,4.71,14.68,13.56,21.09,19.79,12.03,15.65,15.61,9.74,24.22,20.57,15.29,6.79,4.56,18.79,12.27,14.36,24.73,20.82,0,06
428,1130,2009,74.94,70.45,26.27,25.15,58.94,59.48,6.39,5.85,16.0,14.3,21.79,20.64,13.39,12.55,14.14,14.05,25.0,20.27,14.85,6.15,4.36,17.97,12.45,14.64,21.82,18.82,0,07
429,1326,2009,66.69,61.62,23.56,22.34,48.69,54.59,6.53,7.84,13.03,9.09,18.62,13.12,13.09,13.16,7.82,10.68,24.23,19.64,13.28,5.91,5.25,14.97,13.4,8.5,21.5,19.7,0,08
430,1373,2009,77.67,70.03,28.91,26.64,61.09,61.09,5.18,6.67,14.67,10.09,22.15,14.73,13.06,16.82,11.81,12.42,24.69,23.12,15.27,8.85,4.7,14.76,13.86,13.57,26.0,20.57,1,09
431,1425,2009,68.36,63.48,24.91,22.36,52.58,55.06,3.76,6.42,14.79,12.33,22.21,17.67,14.03,12.94,11.62,10.81,26.24,19.14,12.39,6.27,4.67,16.39,10.5,11.83,20.33,20.42,1,10
432,1173,2009,67.52,61.52,23.94,20.88,55.94,52.67,5.52,6.33,14.12,13.42,21.88,19.15,13.79,14.76,13.88,10.35,25.12,21.62,14.06,6.33,3.52,19.0,9.86,13.29,25.57,20.86,1,11
433,1112,2009,72.19,68.44,25.66,25.06,54.06,57.53,6.19,8.31,14.69,10.0,20.0,14.62,12.59,11.88,11.05,12.84,22.84,18.26,14.44,5.97,3.06,15.62,10.31,11.15,21.62,22.62,2,12
434,1156,2009,64.97,59.84,23.03,20.91,54.16,51.06,4.75,5.09,14.16,12.94,20.09,18.97,12.47,15.81,11.14,11.41,22.91,21.36,13.44,8.59,3.28,18.38,11.2,12.5,26.5,20.3,1,13
435,1295,2009,79.13,69.0,27.93,25.8,57.87,57.27,7.03,5.27,16.23,12.13,21.87,16.97,11.7,13.07,10.62,9.46,25.5,21.21,14.63,7.0,3.13,16.17,8.83,11.33,25.33,20.33,0,14
436,1352,2009,70.74,65.03,25.15,22.32,52.88,52.5,6.5,6.53,13.94,13.85,19.71,20.82,15.41,16.12,10.17,11.71,24.0,18.29,15.29,8.62,3.35,19.88,9.1,10.1,26.5,21.2,0,15
437,1106,2009,69.48,63.59,25.55,22.93,54.93,58.41,5.69,4.83,12.69,12.9,20.03,19.52,13.76,12.93,11.2,13.7,26.2,20.15,14.0,5.76,4.76,17.62,13.44,11.89,24.11,21.44,0,16
438,1287,2009,69.34,68.69,23.72,23.25,54.5,54.94,5.09,7.16,16.81,15.03,23.22,21.88,15.41,12.38,13.71,10.88,25.65,18.82,12.41,6.41,3.97,19.22,9.8,13.4,23.07,23.87,1,16
439,1163,2009,77.32,63.97,27.39,24.45,58.26,64.84,4.74,6.19,17.81,8.87,26.29,12.52,12.68,12.03,13.63,12.26,28.85,20.48,15.39,5.81,8.0,12.9,18.75,18.25,27.25,26.25,4,01
440,1272,2009,74.06,56.88,26.0,19.74,58.68,54.5,5.82,4.53,16.24,12.88,23.32,18.71,12.44,15.71,13.1,11.39,25.74,21.39,13.82,8.82,6.18,17.47,10.0,19.0,28.67,27.0,2,02
441,1281,2009,81.12,66.47,29.41,23.26,62.35,56.0,7.06,5.26,15.24,14.68,22.79,22.0,12.35,18.88,13.21,13.07,25.18,23.5,18.29,10.56,3.85,19.88,9.67,12.17,27.17,18.17,3,03
442,1449,2009,78.94,69.61,27.94,25.33,60.82,60.12,4.24,5.64,18.82,13.3,26.94,19.76,14.88,14.97,14.92,11.96,26.88,19.92,13.09,7.58,2.82,19.45,10.62,15.75,24.0,22.62,1,04
443,1345,2009,69.35,59.12,24.82,21.15,55.59,54.44,6.71,5.56,13.0,11.26,18.56,16.88,11.65,15.12,9.96,10.84,25.52,21.96,15.12,7.24,4.82,17.35,12.44,8.89,26.89,21.89,2,05
444,1266,2009,78.85,69.45,26.48,25.48,58.06,56.79,7.06,6.85,18.82,11.64,26.12,17.33,11.73,15.45,12.33,10.58,23.83,20.83,15.48,8.09,2.97,17.85,10.11,11.44,28.0,22.56,1,06
445,1143,2009,75.03,68.34,27.09,24.88,55.91,56.53,6.34,5.5,14.5,13.09,19.19,18.53,12.03,12.53,9.55,10.23,25.05,19.18,15.53,4.91,2.0,16.81,10.6,10.9,25.0,20.8,0,07
446,1140,2009,77.19,64.74,27.65,22.39,56.74,55.61,7.29,5.74,14.61,14.23,20.06,20.19,11.42,13.87,8.75,9.17,28.08,21.58,16.35,7.06,3.65,18.65,10.14,10.71,27.29,24.0,0,08
447,1401,2009,71.72,66.34,23.94,24.31,53.62,56.38,6.03,6.28,17.81,11.44,25.62,16.62,12.84,12.5,12.39,10.0,25.39,20.74,12.19,4.97,3.88,17.12,10.89,13.11,23.67,22.11,1,09
448,1268,2009,71.45,68.45,26.24,24.73,62.24,59.27,5.76,6.91,13.21,12.09,17.21,17.67,12.48,15.64,12.45,13.55,25.2,23.3,14.67,7.73,4.27,16.58,13.92,14.46,26.54,20.77,1,10
449,1429,2009,72.91,62.45,25.82,22.45,51.94,53.33,6.45,5.73,14.82,11.82,19.88,15.94,11.39,10.64,10.55,9.17,24.07,18.03,16.27,4.91,2.52,15.39,9.25,10.75,22.0,22.5,0,11
450,1320,2009,67.7,63.55,22.61,22.3,49.64,53.21,6.36,7.18,16.12,11.76,21.42,16.58,11.61,10.67,8.22,9.7,25.13,19.43,12.21,4.24,2.42,18.12,7.1,9.7,26.3,24.2,0,12
451,1280,2009,74.03,69.03,24.59,25.09,57.06,63.59,8.24,6.68,16.62,12.18,23.59,18.68,14.09,13.47,11.0,16.23,27.77,22.18,12.5,6.91,7.35,16.76,12.33,11.58,29.5,25.42,0,13
452,1165,2009,73.21,64.97,26.17,23.31,55.38,55.72,7.48,5.14,13.38,13.21,18.14,19.0,13.07,13.69,9.75,11.15,27.85,20.2,15.41,6.76,3.93,18.14,10.11,11.33,24.78,18.89,0,14
453,1169,2009,73.76,70.17,26.48,23.03,58.1,54.97,7.03,6.83,13.76,17.28,19.93,23.52,17.59,17.21,13.12,11.44,25.88,20.69,14.1,8.83,2.62,21.97,11.31,12.62,23.85,21.77,0,15
454,1151,2009,75.0,76.47,24.75,27.06,56.28,61.22,8.12,10.28,17.38,12.06,26.69,18.44,15.41,14.06,12.56,11.06,26.94,20.38,13.22,5.97,2.22,18.06,13.0,12.12,28.25,25.31,0,16
455,1246,2010,79.24,65.26,28.0,23.38,58.47,61.35,5.97,6.59,17.26,11.91,25.44,17.0,14.5,14.09,14.31,12.78,27.12,20.31,14.71,7.26,7.24,16.24,14.0,14.0,26.0,26.0,3,01
456,1452,2010,72.97,63.79,25.27,21.94,58.24,51.73,6.94,5.42,15.48,14.48,22.24,21.0,11.73,13.55,15.56,10.22,23.37,20.33,15.7,5.61,4.0,18.33,10.83,15.67,24.83,20.0,4,02
457,1307,2010,76.64,67.06,25.42,23.3,57.7,54.61,7.97,7.3,17.82,13.15,26.33,19.42,11.21,13.88,13.21,9.28,25.93,23.48,14.42,6.76,3.52,17.67,9.75,13.25,24.75,22.5,1,03
458,1458,2010,67.48,56.19,23.61,20.0,53.13,47.87,7.65,4.1,12.61,12.1,17.16,17.52,8.87,12.13,9.65,7.7,23.7,20.35,12.77,5.61,3.61,16.35,8.25,10.0,28.12,19.75,1,04
459,1396,2010,64.94,56.15,24.24,20.59,55.59,54.38,5.85,4.91,10.62,10.06,15.41,14.47,10.47,11.29,10.34,10.31,26.72,21.69,14.74,4.71,2.94,14.74,7.4,15.0,29.6,22.2,0,05
460,1266,2010,72.94,64.18,25.27,24.18,55.73,54.12,7.94,4.97,14.45,10.85,19.55,15.94,10.3,14.42,10.36,11.0,22.55,20.86,15.15,7.91,2.15,17.06,9.91,10.0,25.27,19.55,0,06
461,1155,2010,73.29,63.84,26.55,23.1,58.55,55.16,6.58,4.61,13.61,13.03,20.65,19.26,14.84,17.48,12.1,11.9,25.43,21.9,14.16,9.65,4.84,17.48,12.2,14.8,25.0,20.1,0,07
462,1400,2010,81.24,69.7,29.67,24.64,63.3,61.24,5.67,5.61,16.24,14.82,25.61,21.61,13.91,15.03,14.67,11.96,29.29,21.75,14.48,7.82,5.76,19.7,14.22,15.67,25.56,21.67,0,08
463,1448,2010,72.97,68.45,26.21,23.24,59.83,60.62,4.34,5.66,16.21,16.31,24.55,23.38,15.17,14.14,14.0,14.42,29.26,21.21,11.79,7.34,5.34,20.1,13.1,15.8,27.4,23.3,1,09
464,1281,2010,77.56,65.81,27.38,22.75,62.03,55.62,7.69,5.25,15.12,15.06,20.78,21.53,13.0,19.66,13.68,13.86,24.32,22.18,15.25,10.94,4.66,19.28,13.2,11.4,29.1,18.2,1,10
465,1449,2010,79.79,69.94,27.88,23.67,61.67,56.33,5.18,4.76,18.85,17.85,25.91,26.12,12.79,16.09,14.75,11.71,26.54,21.83,14.0,7.27,3.94,21.61,11.0,10.22,24.67,20.44,2,11
466,1165,2010,75.17,64.55,26.76,22.07,56.1,52.34,9.79,5.76,11.86,14.66,16.21,20.38,12.24,13.79,10.12,9.56,23.44,21.16,16.24,7.14,3.62,18.24,12.0,11.25,23.75,21.5,2,12
467,1459,2010,69.03,61.88,23.55,22.06,53.73,52.55,5.82,5.03,16.12,12.73,23.94,18.79,11.97,14.21,11.84,10.36,24.8,22.0,13.52,7.06,2.09,17.88,8.5,10.5,25.38,21.25,0,13
468,1285,2010,69.45,62.17,24.59,21.69,51.1,51.45,6.52,5.66,13.76,13.14,19.07,19.86,12.14,12.59,8.45,9.75,24.1,19.55,11.9,6.38,3.24,18.28,10.44,9.44,22.33,22.56,0,14
469,1288,2010,76.75,70.25,26.17,24.39,60.5,57.67,5.61,4.89,18.81,16.58,26.75,24.72,13.53,14.44,15.33,13.3,25.93,21.48,12.72,6.58,4.03,21.11,12.78,15.67,27.56,21.67,0,15
470,1190,2010,69.03,66.39,24.48,22.52,56.39,54.3,5.12,7.21,14.94,14.15,22.58,21.36,14.67,16.73,11.95,11.95,24.53,21.21,10.88,8.27,3.18,19.09,12.29,13.64,26.36,22.5,0,16
471,1181,2010,77.97,61.71,26.5,22.38,60.21,55.41,7.56,3.85,17.41,13.09,22.82,19.12,11.12,14.79,14.83,12.41,25.07,21.0,13.94,6.94,4.21,18.53,8.2,13.4,23.4,20.8,6,01
472,1437,2010,82.55,72.87,27.61,23.0,59.42,56.52,7.71,7.35,19.61,19.52,26.13,27.68,13.81,15.19,14.29,12.12,26.88,21.12,13.87,7.77,3.9,22.39,11.71,10.43,24.29,21.43,1,02
473,1124,2010,76.71,66.55,27.16,22.97,56.16,59.03,7.03,6.77,15.35,13.84,20.94,20.48,14.0,12.1,12.04,13.33,27.62,19.08,13.65,6.39,6.94,18.06,11.86,12.71,21.43,22.43,3,03
474,1345,2010,71.09,60.91,24.81,20.91,55.66,51.84,5.38,5.31,16.09,13.78,22.16,19.41,10.88,15.84,10.93,10.3,23.85,22.15,14.03,6.91,4.47,18.69,11.6,7.6,30.6,17.8,2,04
475,1401,2010,71.23,64.74,23.61,22.23,53.71,53.9,6.23,6.13,17.77,14.16,26.81,20.16,12.32,13.97,11.36,10.09,25.64,21.45,12.0,6.65,3.35,18.48,12.22,13.22,27.44,21.56,1,05
476,1323,2010,76.03,68.88,26.38,25.09,55.71,57.65,7.5,6.76,15.76,11.94,21.79,16.06,10.35,10.38,11.78,10.35,25.13,19.43,16.85,5.53,3.0,15.18,11.36,10.45,26.09,22.55,0,06
477,1350,2010,69.29,62.24,24.79,21.62,55.59,55.12,7.06,5.09,12.65,13.91,18.15,19.71,11.26,15.15,8.58,13.42,24.5,24.15,12.71,8.32,4.59,17.97,11.75,10.38,27.0,22.38,0,07
478,1143,2010,77.97,68.39,27.91,24.64,58.45,56.85,6.58,5.67,15.58,13.45,20.58,19.3,12.0,12.94,11.09,10.65,25.39,19.0,14.45,5.67,2.48,17.0,11.0,12.4,26.0,21.7,1,08
479,1257,2010,76.34,69.59,26.56,23.75,59.38,55.69,8.03,6.16,15.19,15.94,21.59,22.78,13.69,15.34,15.15,12.95,23.9,20.75,15.56,7.78,4.19,20.12,13.83,13.33,24.0,19.92,0,09
480,1388,2010,78.8,66.27,28.03,25.23,58.0,59.27,8.5,3.77,14.23,12.03,18.6,18.63,11.47,11.03,10.76,12.04,26.28,20.28,16.4,5.17,5.27,16.83,9.0,11.2,25.4,23.6,2,10
481,1330,2010,67.53,57.15,25.85,20.68,57.65,51.59,4.62,5.35,11.21,10.44,17.38,15.74,12.79,14.29,16.0,10.38,25.19,19.77,15.5,7.82,2.94,15.68,9.0,12.62,22.25,20.0,1,11
482,1429,2010,73.58,60.18,27.0,21.64,54.85,53.45,6.88,5.64,12.7,11.27,16.67,15.91,10.24,11.06,9.92,9.38,25.62,19.35,16.94,4.52,3.48,16.18,9.0,11.29,22.43,23.14,0,12
483,1373,2010,75.45,65.27,27.48,25.55,59.94,59.79,4.76,6.18,15.73,8.0,23.48,12.58,12.24,15.24,12.52,11.07,26.3,22.52,14.45,8.82,3.58,13.79,9.83,14.83,27.33,21.33,0,13
484,1358,2010,79.89,72.32,27.29,24.96,58.46,55.86,8.96,6.25,16.36,16.14,23.07,23.29,13.43,15.0,11.48,10.48,26.1,21.52,19.64,7.54,2.25,20.57,11.29,13.71,27.14,19.29,0,14
485,1352,2010,68.5,65.68,23.32,21.03,53.32,51.44,5.65,6.32,16.21,17.29,24.5,24.15,14.68,15.68,11.65,10.7,24.3,20.09,12.5,7.56,2.29,21.35,12.27,12.09,27.27,21.09,0,15
486,1115,2010,64.41,64.69,21.59,20.56,52.53,50.56,4.09,5.06,17.12,18.5,25.81,27.88,16.94,14.12,12.06,9.18,27.29,21.82,12.53,6.84,3.44,22.78,9.2,13.2,23.07,23.73,1,16
487,1457,2010,62.57,61.93,22.63,21.37,58.8,52.8,4.0,5.53,13.3,13.67,20.8,20.43,12.2,15.33,13.0,10.59,27.59,25.29,10.8,8.73,3.77,18.97,10.38,14.31,27.69,21.15,0,16
488,1242,2010,81.76,63.79,28.56,22.47,58.47,59.56,7.26,6.26,17.38,12.59,24.79,18.59,12.97,14.12,13.03,13.16,27.91,20.5,17.15,8.41,6.41,18.26,7.5,11.5,28.0,22.5,1,01
489,1326,2010,74.24,61.21,26.82,22.12,54.06,53.85,7.32,6.79,13.26,10.18,19.29,14.41,11.32,14.21,9.04,9.78,25.33,21.0,14.71,7.15,4.09,15.29,9.29,9.29,24.14,20.71,2,02
490,1207,2010,73.24,65.12,26.48,22.91,53.15,55.61,6.18,6.15,14.09,13.15,19.79,18.36,13.79,13.12,9.57,11.26,25.13,19.09,15.45,7.03,4.73,16.91,11.3,9.9,21.6,20.4,0,03
491,1268,2010,79.27,68.03,29.13,24.37,61.73,62.47,5.87,6.6,15.13,12.7,20.93,18.13,11.87,15.3,12.68,15.09,26.77,22.09,16.33,8.0,4.63,16.83,15.5,12.25,25.62,23.0,1,04
492,1277,2010,72.62,63.69,26.91,22.53,56.84,55.62,4.78,6.72,14.03,11.91,20.59,16.69,14.03,12.94,13.54,10.17,26.54,19.17,16.69,6.72,3.09,17.66,9.88,13.5,22.12,22.38,4,05
493,1397,2010,73.64,64.94,26.76,21.61,59.12,54.88,5.88,6.12,14.24,15.61,21.3,22.42,13.24,16.76,11.96,11.64,27.12,23.44,14.33,8.09,3.76,19.91,11.62,11.0,27.38,18.38,3,06
494,1329,2010,74.31,68.09,25.53,23.47,56.78,55.97,8.38,7.03,14.88,14.12,20.81,20.53,12.72,13.34,9.77,9.82,27.45,22.73,12.53,6.44,2.59,20.12,10.0,10.9,27.4,22.4,0,07
495,1424,2010,72.75,63.97,26.56,20.53,57.31,51.53,6.72,5.88,12.91,17.03,17.91,24.25,11.78,15.31,9.54,10.38,25.54,23.29,16.25,7.62,3.5,20.22,11.12,9.5,25.5,20.12,0,08
496,1320,2010,63.31,54.28,21.5,19.53,49.91,48.41,6.59,5.69,13.72,9.53,18.19,13.81,10.53,12.25,9.46,7.96,23.04,20.89,10.66,5.5,2.0,15.97,8.5,10.0,25.5,22.25,2,09
497,1210,2010,72.52,66.09,26.3,22.85,57.88,59.82,6.0,6.55,13.91,13.85,21.67,20.76,16.33,15.06,12.62,14.1,28.86,21.43,13.76,7.76,5.48,18.67,13.75,15.58,23.0,22.5,1,10
498,1361,2010,69.81,62.35,25.42,21.97,54.0,53.9,5.35,6.61,13.61,11.81,22.16,16.97,13.55,13.39,13.0,10.96,23.65,18.74,13.23,7.39,4.65,16.68,11.25,13.5,21.88,23.88,0,11
499,1308,2010,78.5,78.0,27.16,28.38,58.81,62.88,8.53,7.75,15.66,13.5,22.34,19.59,12.91,13.44,10.38,13.57,26.0,23.14,14.5,6.0,3.28,17.44,11.82,10.45,27.64,23.18,0,12
500,1222,2010,78.82,75.09,27.48,26.58,65.73,57.45,8.3,5.76,15.55,16.18,21.91,22.82,9.03,16.88,11.94,13.11,23.78,26.78,12.55,9.52,2.94,18.61,13.47,14.07,31.6,18.6,0,13
501,1325,2010,73.44,68.56,24.5,23.91,57.53,58.44,7.24,5.94,17.21,14.79,23.47,21.03,12.71,15.06,10.8,12.7,27.2,23.35,14.09,7.53,2.62,18.85,13.5,12.21,27.86,22.71,1,14
502,1364,2010,67.57,65.96,22.32,22.61,50.21,54.04,6.86,6.57,16.07,14.18,23.57,21.36,15.5,15.11,7.95,11.63,24.58,21.79,13.64,6.57,3.14,18.86,11.44,10.89,26.89,22.33,0,15
503,1250,2010,75.12,70.03,25.53,24.88,55.97,58.91,6.66,7.09,17.41,13.19,24.31,18.53,13.0,13.66,9.64,11.14,27.32,22.64,15.12,6.16,2.53,17.91,10.1,11.4,27.4,24.1,0,16
504,1393,2010,81.47,66.88,30.06,24.59,58.28,61.66,6.72,7.72,14.62,9.97,21.78,15.62,15.09,16.25,11.86,14.07,26.79,20.18,19.38,10.0,6.56,14.62,13.5,14.0,22.75,20.75,2,01
505,1243,2010,79.47,69.22,26.25,22.94,58.53,54.72,6.72,5.41,20.25,17.94,30.47,25.88,14.59,17.06,14.92,12.0,25.24,20.88,14.62,7.47,4.81,22.47,11.57,16.71,26.0,19.29,3,02
506,1338,2010,68.09,61.38,23.56,22.22,52.84,55.5,5.31,5.0,15.66,11.94,22.53,18.19,12.41,10.72,11.83,11.96,26.62,20.12,15.81,5.09,4.19,17.19,10.25,13.75,23.0,19.75,1,03
507,1435,2010,77.55,69.9,26.06,25.13,55.23,60.29,6.13,6.35,19.29,13.29,26.52,20.94,13.65,13.58,11.3,13.83,26.43,20.48,13.16,5.81,5.1,19.42,12.75,9.12,26.62,21.5,0,04
508,1139,2010,70.09,60.03,22.72,21.19,50.19,51.12,6.75,5.0,17.91,12.66,23.94,18.31,12.41,13.69,9.32,8.64,23.68,19.46,12.81,6.84,2.47,18.5,9.5,8.75,27.0,23.0,5,05
509,1462,2010,80.03,69.06,27.59,25.09,59.16,61.06,6.97,5.59,17.88,13.28,25.06,20.25,13.22,13.12,12.42,12.0,29.25,21.17,14.31,6.78,3.81,18.78,10.0,12.75,29.25,22.62,2,06
510,1140,2010,82.61,65.67,28.39,23.0,58.91,56.06,8.12,5.91,17.7,13.76,22.52,20.39,11.3,15.61,10.36,9.86,27.18,21.64,15.79,8.55,3.48,17.36,10.2,9.2,28.2,24.6,1,07
511,1211,2010,77.52,67.87,27.0,24.23,54.74,59.06,5.55,6.35,17.97,13.06,26.97,20.03,13.06,12.87,10.36,11.12,28.04,20.52,13.52,6.45,4.1,18.1,10.33,11.5,28.33,24.5,1,08
512,1199,2010,68.48,60.16,24.58,20.61,54.03,55.13,5.81,6.45,13.52,12.48,20.94,18.68,16.77,16.06,11.86,12.41,26.59,19.23,13.9,8.39,6.32,17.84,11.78,14.89,22.67,22.11,0,09
513,1196,2010,71.61,65.42,25.94,24.52,58.42,57.18,5.85,6.03,13.88,10.36,19.76,15.39,12.18,13.73,13.05,10.86,24.67,22.52,14.06,7.15,2.73,14.45,13.17,13.42,23.17,22.25,0,10
514,1278,2010,72.91,64.03,26.26,22.24,55.5,55.26,7.03,7.15,13.35,12.41,19.03,18.21,12.74,14.41,10.24,11.67,26.29,20.52,16.74,7.97,5.53,16.5,11.38,11.69,23.38,21.31,0,11
515,1431,2010,75.78,64.19,27.09,21.38,56.94,54.81,6.16,5.72,15.44,15.72,22.97,23.5,13.16,15.91,9.54,11.85,27.04,23.0,14.78,8.75,3.72,19.34,10.0,11.5,28.67,23.83,0,12
516,1293,2010,76.09,61.03,26.78,21.28,53.94,54.75,6.28,5.47,16.25,13.0,23.12,18.59,14.5,16.53,12.0,12.57,25.07,18.43,15.19,9.28,5.41,17.47,9.0,12.0,20.75,18.5,1,13
517,1324,2010,75.22,71.72,26.16,26.94,58.81,59.09,5.81,5.28,17.09,12.56,23.91,18.59,13.72,12.84,13.58,10.42,25.96,21.25,12.88,6.41,4.94,17.94,13.0,13.62,27.88,19.88,0,14
518,1317,2010,73.47,69.9,24.13,25.6,52.57,59.07,5.27,4.97,19.93,13.73,27.77,19.3,14.77,12.8,9.73,11.55,27.45,21.64,11.97,4.43,3.0,18.1,9.88,12.75,23.75,21.62,0,15
519,1436,2010,70.62,64.35,23.62,22.59,53.47,56.94,4.74,5.47,18.65,13.71,27.06,19.91,14.06,13.62,12.04,11.36,26.6,20.6,12.06,6.79,4.12,18.35,15.33,12.89,24.33,20.0,0,16
520,1326,2011,77.09,59.82,27.44,22.71,55.59,53.38,7.38,6.29,14.82,8.12,21.03,11.15,10.18,15.03,11.44,9.22,23.44,20.62,15.62,7.18,3.32,14.26,7.5,7.5,19.5,21.0,2,01
521,1314,2011,76.67,67.76,27.91,25.27,62.09,62.52,5.24,7.12,15.61,10.09,23.55,15.52,13.52,14.18,14.12,12.12,29.23,23.12,15.33,6.12,5.33,16.24,11.71,14.43,27.14,25.0,3,02
522,1393,2011,73.61,63.33,26.88,22.58,57.33,57.39,6.36,7.03,13.48,11.15,20.45,16.88,12.12,14.0,12.5,12.92,26.54,20.62,16.3,8.76,6.82,15.36,12.0,13.0,24.43,20.43,1,03
523,1246,2011,76.42,63.85,26.79,22.67,58.18,58.0,7.36,5.76,15.48,12.76,21.58,17.79,10.67,12.27,12.0,11.68,27.0,21.4,12.7,5.48,6.27,16.09,11.12,12.38,25.12,22.88,4,04
524,1452,2011,69.55,64.1,23.68,22.68,55.42,55.45,6.26,5.19,15.94,13.55,22.58,19.61,12.1,12.06,14.75,12.65,25.8,20.4,15.06,4.61,4.29,17.87,12.91,13.73,22.55,18.0,1,05
525,1462,2011,72.61,64.55,24.61,22.03,53.19,54.77,5.52,6.55,17.87,13.94,23.9,19.06,11.97,12.45,10.79,9.75,26.75,20.29,13.32,5.52,3.1,17.16,9.86,8.29,25.0,20.14,0,06
526,1449,2011,83.52,70.39,30.36,23.94,64.48,57.61,8.82,5.21,13.97,17.3,20.94,25.61,12.36,14.88,14.74,11.43,26.65,21.96,17.15,6.73,5.33,20.27,12.6,12.4,25.2,22.2,1,07
527,1206,2011,73.34,61.53,25.91,22.06,54.66,54.25,6.72,5.56,14.81,11.84,21.47,17.38,10.94,13.62,9.69,10.96,25.23,21.54,14.31,6.75,3.31,17.16,11.67,14.5,22.33,21.33,1,08
528,1437,2011,72.72,65.56,24.28,22.44,55.22,55.34,6.34,6.44,17.81,14.25,23.5,20.03,11.97,12.06,12.05,10.81,27.14,20.19,13.75,6.34,3.75,17.47,10.64,12.64,24.73,20.55,0,09
529,1208,2011,68.81,64.28,25.0,22.34,55.38,56.44,4.72,5.81,14.09,13.78,20.25,19.81,13.41,12.22,12.57,11.38,26.0,19.57,15.19,6.5,5.03,16.5,12.55,12.0,24.45,24.09,0,10
530,1266,2011,76.09,69.06,26.62,25.32,56.91,57.94,5.26,7.29,17.59,11.12,25.44,16.91,11.97,14.06,13.4,11.65,25.95,20.0,15.82,7.18,3.62,16.88,11.64,11.0,24.5,20.71,2,11
531,1155,2011,68.25,60.94,23.72,21.22,53.72,53.06,6.5,5.5,14.31,13.0,20.66,18.41,13.34,15.19,9.43,10.81,24.05,19.95,12.91,8.03,4.88,18.38,12.18,15.36,25.09,22.27,1,12
532,1412,2011,68.9,62.33,24.6,22.43,55.9,54.73,7.57,5.07,12.13,12.4,16.87,17.77,12.27,12.43,11.05,10.59,25.18,21.86,13.67,5.33,3.13,16.8,12.0,12.75,24.5,22.62,0,12
533,1343,2011,69.5,63.93,24.43,22.67,52.8,53.5,6.13,4.77,14.5,13.83,19.77,19.1,12.3,11.93,9.75,9.62,25.75,21.17,13.27,5.83,4.17,17.6,7.33,9.83,23.17,20.67,0,13
534,1232,2011,65.84,64.78,22.34,21.09,52.66,52.19,6.75,5.72,14.41,16.88,20.22,23.56,14.06,12.69,9.26,10.26,25.26,22.37,12.38,6.0,4.28,20.31,10.77,12.38,24.23,23.15,0,14
535,1254,2011,82.59,73.88,28.03,28.38,60.12,65.56,6.91,6.41,19.62,10.72,30.44,16.41,15.34,14.97,14.33,13.44,27.63,23.37,15.12,7.34,3.44,17.25,10.6,15.2,25.8,26.0,0,15
536,1106,2011,61.56,64.44,20.91,20.5,52.56,49.66,4.81,5.34,14.94,18.09,24.53,26.16,15.72,15.59,13.8,11.8,25.33,20.27,11.62,7.31,4.56,22.31,10.76,12.88,26.35,19.59,0,16
537,1427,2011,70.48,70.72,23.48,24.07,54.72,56.9,7.14,7.45,16.38,15.14,22.76,21.52,13.48,13.69,10.5,14.56,26.69,24.44,12.59,6.79,2.38,19.76,8.92,10.15,23.92,20.85,1,16
538,1181,2011,81.06,64.26,28.12,24.0,59.97,60.03,8.0,4.59,16.82,11.68,22.44,18.12,12.24,14.97,12.23,13.23,26.37,21.93,14.41,7.47,4.41,17.88,11.75,12.75,26.5,23.0,2,01
539,1361,2011,71.03,58.91,26.09,21.38,57.0,54.25,5.78,4.91,13.06,11.25,18.66,15.66,11.03,12.69,12.33,10.7,24.73,20.63,13.22,6.19,4.72,15.19,8.5,16.5,25.5,24.0,2,02
540,1163,2011,73.4,66.37,26.0,24.31,60.06,60.6,5.83,6.31,15.57,11.43,20.63,16.6,11.74,12.14,14.15,13.58,25.96,21.04,13.11,6.63,5.63,16.03,12.67,15.22,25.33,22.78,6,03
