,TeamID,Season,PointScored,PointAllowed,FGM,FGA,3P,3PA,FTM,FTA,ORB,DRB,Ast,TO,Stl,WBlk,PF,WScore,LTeamID,LScore,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Wins,Seed
764,1246.0,2014,78.46,62.83,26.17,55.71,5.08,16.29,21.04,30.29,14.54,27.42,12.04,11.46,5.0,6.75,17.75,,,,,,,,,,,,,,,,,5,08
765,1243.0,2014,70.65,57.65,24.25,54.45,6.65,18.55,15.5,23.05,12.3,24.75,16.6,12.3,6.95,3.45,20.7,,,,,,,,,,,,,,,,,0,09
766,1113.0,2014,80.1,63.67,27.48,56.19,8.29,19.95,16.86,24.05,8.19,29.67,16.05,11.0,5.43,6.62,18.38,,,,,,,,,,,,,,,,,0,10
767,1234.0,2014,86.65,64.35,28.55,59.45,6.15,15.85,23.4,31.65,14.05,29.5,17.1,11.1,7.5,5.7,16.25,,,,,,,,,,,,,,,,,0,11
768,1397.0,2014,76.95,57.8,26.45,55.15,6.45,16.05,17.6,23.85,13.05,26.85,13.75,9.95,5.75,5.05,15.6,,,,,,,,,,,,,,,,,3,11
769,1301.0,2014,75.05,65.29,28.24,58.38,4.76,14.76,13.81,20.62,11.57,24.19,14.57,9.57,5.14,3.95,17.52,,,,,,,,,,,,,,,,,1,12
770,1462.0,2014,74.71,62.05,26.24,53.14,5.19,12.81,17.05,24.48,10.71,26.57,16.0,11.95,6.57,3.52,18.76,,,,,,,,,,,,,,,,,0,12
771,1264.0,2014,78.48,67.48,25.2,54.08,6.64,16.64,21.44,31.84,11.8,25.28,13.92,14.8,8.84,5.84,23.4,,,,,,,,,,,,,,,,,0,13
772,1273.0,2014,78.87,62.22,27.26,55.83,8.87,21.26,15.48,20.87,10.61,26.87,17.09,12.04,5.96,4.83,17.39,,,,,,,,,,,,,,,,,1,14
773,1459.0,2014,70.53,58.0,25.82,54.24,6.41,15.82,12.47,19.47,10.59,24.18,13.18,9.24,6.59,1.82,17.06,,,,,,,,,,,,,,,,,0,15
774,1142.0,2014,65.91,55.18,22.55,51.36,6.45,15.91,14.36,20.45,9.91,23.36,11.82,7.73,4.91,2.82,16.91,,,,,,,,,,,,,,,,,1,16
775,1411.0,2014,78.28,67.22,26.06,52.72,6.39,16.89,19.78,27.67,10.22,27.28,14.56,12.83,4.61,4.5,16.11,,,,,,,,,,,,,,,,,0,16
776,1112.0,2014,74.4,56.97,26.63,55.5,5.43,14.83,15.7,23.77,12.63,25.87,15.57,10.3,5.8,4.4,16.47,,,,,,,,,,,,,,,,,3,01
777,1458.0,2014,75.38,62.08,24.62,52.58,8.19,21.0,17.96,23.88,8.69,25.35,12.46,8.0,5.27,3.58,14.65,,,,,,,,,,,,,,,,,4,02
778,1166.0,2014,83.42,65.88,28.54,54.81,10.96,24.08,15.38,20.35,8.23,26.73,18.96,9.77,4.27,1.38,17.19,,,,,,,,,,,,,,,,,1,03
779,1361.0,2014,70.19,56.81,24.04,55.11,4.85,13.96,17.26,25.74,12.52,24.89,9.93,9.81,7.3,5.41,16.56,,,,,,,,,,,,,,,,,2,04
780,1328.0,2014,84.22,72.87,28.04,60.3,9.3,22.91,18.83,25.22,11.83,26.83,15.13,11.22,6.96,3.57,17.83,,,,,,,,,,,,,,,,,0,05
781,1124.0,2014,77.73,64.77,26.09,55.23,7.14,18.14,18.41,26.36,14.64,25.64,15.32,11.64,5.23,6.41,16.41,,,,,,,,,,,,,,,,,2,06
782,1332.0,2014,84.74,71.17,28.17,57.57,8.13,19.3,20.26,26.87,10.39,25.0,15.09,11.43,8.35,3.7,20.39,,,,,,,,,,,,,,,,,1,07
783,1211.0,2014,77.89,62.59,27.07,54.52,7.37,17.93,16.37,22.81,9.78,27.11,14.63,11.0,6.93,3.96,17.04,,,,,,,,,,,,,,,,,1,08
784,1329.0,2014,84.43,63.33,27.52,56.19,7.62,19.67,21.76,29.95,9.9,25.9,15.1,10.19,8.86,5.76,18.86,,,,,,,,,,,,,,,,,0,09
785,1140.0,2014,86.27,71.77,30.0,60.5,5.55,13.18,20.73,29.73,12.82,28.23,17.41,11.32,7.41,3.0,18.73,,,,,,,,,,,,,,,,,0,10
786,1304.0,2014,69.63,58.53,22.47,49.95,6.05,16.95,18.63,26.05,7.95,26.05,9.89,10.58,7.47,3.21,19.32,,,,,,,,,,,,,,,,,0,11
787,1295.0,2014,76.64,64.45,27.27,52.86,5.14,13.91,16.95,21.95,8.95,24.45,12.14,9.45,6.32,4.59,17.18,,,,,,,,,,,,,,,,,1,12
788,1308.0,2014,79.92,64.56,26.68,51.88,5.2,13.28,21.36,30.28,11.52,26.52,13.64,12.32,4.72,6.44,16.44,,,,,,,,,,,,,,,,,0,13
789,1418.0,2014,83.55,71.95,28.95,58.2,7.5,18.0,18.15,27.95,12.8,25.9,13.85,13.8,7.2,4.45,19.6,,,,,,,,,,,,,,,,,0,14
790,1110.0,2014,67.5,54.35,23.85,46.2,6.15,15.45,13.65,18.9,7.25,25.25,16.45,13.95,6.4,3.55,16.2,,,,,,,,,,,,,,,,,0,15
791,1451.0,2014,76.24,63.76,24.29,47.71,8.41,18.65,19.24,25.71,7.71,27.06,15.0,12.71,3.82,3.65,18.41,,,,,,,,,,,,,,,,,0,16
792,1437.0,2015,77.31,60.19,25.91,54.19,9.19,23.12,16.31,22.19,10.16,24.12,16.34,10.53,7.94,4.06,16.12,,,,,,,,,,,,,,,,,1,01
793,1438.0,2015,65.66,49.14,23.83,51.21,5.03,13.79,12.97,17.97,10.31,26.62,13.17,9.34,5.48,4.55,14.34,,,,,,,,,,,,,,,,,1,02
794,1328.0,2015,75.5,58.91,26.91,58.82,7.09,18.95,14.59,19.91,10.91,28.18,13.23,11.27,7.5,5.23,16.09,,,,,,,,,,,,,,,,,2,03
795,1257.0,2015,73.0,57.33,25.75,57.21,6.0,18.62,15.5,23.71,13.17,26.33,12.5,12.38,9.25,6.04,17.92,,,,,,,,,,,,,,,,,3,04
796,1320.0,2015,65.37,52.43,22.1,45.67,7.27,18.2,13.9,19.07,7.3,23.47,12.17,10.27,6.13,2.4,14.0,,,,,,,,,,,,,,,,,1,05
797,1344.0,2015,73.95,61.45,25.41,54.86,4.59,14.55,18.55,25.55,11.82,25.77,15.32,11.5,7.86,4.82,17.86,,,,,,,,,,,,,,,,,0,06
798,1277.0,2015,73.87,58.22,27.04,54.65,7.87,19.26,11.91,18.35,10.83,27.48,18.52,11.61,5.65,4.96,16.96,,,,,,,,,,,,,,,,,4,07
799,1301.0,2015,75.35,61.4,26.15,56.85,7.2,19.2,15.85,23.05,11.9,28.6,12.25,10.25,3.9,6.45,17.25,,,,,,,,,,,,,,,,,2,08
800,1261.0,2015,77.14,65.82,28.73,59.64,6.0,16.23,13.68,19.05,11.27,27.64,16.86,14.73,7.77,6.5,14.68,,,,,,,,,,,,,,,,,0,09
801,1208.0,2015,70.0,59.67,23.19,51.05,6.38,16.76,17.24,24.95,10.0,27.76,13.38,12.62,6.0,5.62,17.71,,,,,,,,,,,,,,,,,0,10
802,1129.0,2015,74.04,59.3,25.39,53.61,8.91,22.13,14.35,19.61,8.39,25.17,12.57,9.96,6.04,2.57,16.96,,,,,,,,,,,,,,,,,0,11
803,1173.0,2015,70.12,57.96,23.08,48.08,6.8,18.28,17.16,25.2,7.04,24.6,14.24,10.92,7.0,2.44,15.56,,,,,,,,,,,,,,,,,2,11
804,1461.0,2015,66.04,55.22,22.35,45.52,5.78,17.13,15.57,21.61,6.04,24.7,15.26,10.74,5.78,3.09,13.78,,,,,,,,,,,,,,,,,0,12
805,1414.0,2015,69.16,58.58,25.42,53.95,6.89,16.84,11.42,16.58,9.53,27.95,15.21,11.0,5.53,5.47,16.21,,,,,,,,,,,,,,,,,0,13
806,1107.0,2015,67.79,57.67,22.38,48.79,6.21,16.54,16.83,21.5,9.54,24.25,10.96,11.21,5.79,1.71,15.88,,,,,,,,,,,,,,,,,0,14
807,1125.0,2015,77.0,67.19,26.43,53.95,10.76,26.1,13.38,19.33,9.14,25.76,15.95,13.38,6.1,2.05,16.0,,,,,,,,,,,,,,,,,0,15
808,1248.0,2015,77.95,68.16,28.16,54.16,7.89,18.53,13.74,17.63,8.37,23.74,16.32,10.0,5.84,2.79,15.26,,,,,,,,,,,,,,,,,0,16
809,1181.0,2015,81.86,63.31,28.83,56.14,7.83,19.55,16.38,23.28,11.79,25.45,16.07,11.17,7.31,3.9,15.48,,,,,,,,,,,,,,,,,6,01
810,1211.0,2015,78.97,60.55,28.48,54.16,7.26,17.52,14.74,21.35,9.97,27.61,16.48,10.48,6.03,3.32,16.9,,,,,,,,,,,,,,,,,3,02
811,1235.0,2015,80.76,66.64,28.6,56.8,7.84,20.28,15.72,22.6,8.8,27.28,17.0,10.88,6.28,3.88,15.04,,,,,,,,,,,,,,,,,0,03
812,1207.0,2015,75.19,62.48,25.67,53.14,6.19,16.48,17.67,24.43,10.76,24.48,14.24,11.76,8.14,4.81,18.9,,,,,,,,,,,,,,,,,1,04
813,1428.0,2015,76.35,54.04,25.87,51.04,8.04,18.22,16.57,23.74,9.09,27.39,15.22,10.48,6.22,5.04,16.43,,,,,,,,,,,,,,,,,2,05
814,1374.0,2015,71.08,57.23,25.15,50.73,4.31,11.42,16.46,23.23,10.85,26.35,16.08,11.92,7.0,4.31,15.42,,,,,,,,,,,,,,,,,0,06
815,1234.0,2015,74.62,57.24,25.52,55.62,6.19,17.81,17.38,22.71,12.29,26.14,15.76,11.57,7.95,4.81,15.29,,,,,,,,,,,,,,,,,1,07
816,1361.0,2015,64.28,51.04,22.88,52.68,5.4,16.0,13.12,20.6,12.04,23.24,11.36,11.28,7.44,5.36,13.52,,,,,,,,,,,,,,,,,1,08
817,1385.0,2015,72.9,60.05,25.9,56.15,6.45,17.0,14.65,21.25,9.75,27.55,13.3,10.35,8.25,7.6,16.15,,,,,,,,,,,,,,,,,0,09
818,1172.0,2015,82.57,65.61,29.52,60.0,11.04,27.17,12.48,18.0,10.26,26.65,17.83,9.43,5.87,2.87,18.7,,,,,,,,,,,,,,,,,0,10
819,1417.0,2015,81.7,66.3,28.8,59.0,7.25,17.3,16.85,24.4,12.75,27.05,16.95,11.25,7.15,3.8,16.7,,,,,,,,,,,,,,,,,2,11
820,1372.0,2015,81.35,64.12,27.77,54.5,7.54,18.92,18.27,24.58,11.73,22.69,18.31,13.92,7.38,3.23,21.35,,,,,,,,,,,,,,,,,0,12
821,1186.0,2015,82.96,73.13,28.57,58.48,10.43,24.78,15.39,21.61,10.04,25.17,13.87,11.09,6.3,5.04,17.78,,,,,,,,,,,,,,,,,0,13
822,1412.0,2015,70.78,61.22,23.44,53.06,5.44,15.39,18.44,23.44,11.28,26.11,14.89,12.78,6.56,5.94,16.56,,,,,,,,,,,,,,,,,1,14
823,1295.0,2015,65.9,56.52,22.24,49.43,6.9,17.0,14.52,20.48,8.29,26.29,9.81,9.95,4.52,4.14,14.52,,,,,,,,,,,,,,,,,0,15
824,1316.0,2015,77.55,63.3,25.4,53.7,9.1,23.1,17.65,24.0,9.9,26.3,13.75,11.6,6.15,4.6,16.2,,,,,,,,,,,,,,,,,0,16
825,1352.0,2015,74.16,62.32,25.74,53.0,7.37,16.05,15.32,21.32,10.11,24.47,14.0,13.53,9.26,2.95,17.58,,,,,,,,,,,,,,,,,1,16
826,1246.0,2015,74.91,53.97,25.97,55.41,5.44,15.56,17.53,24.26,12.91,25.26,14.71,10.62,6.56,6.88,17.03,,,,,,,,,,,,,,,,,4,01
827,1242.0,2015,73.96,62.31,25.0,54.15,5.81,15.38,18.15,25.08,11.23,26.96,14.42,12.42,6.96,5.73,17.42,,,,,,,,,,,,,,,,,1,02
828,1323.0,2015,81.31,64.28,28.72,54.69,8.48,20.93,15.38,20.41,8.03,25.28,15.83,9.24,7.1,3.86,13.83,,,,,,,,,,,,,,,,,3,03
829,1268.0,2015,71.56,60.93,23.07,51.48,7.11,19.22,18.3,23.78,9.44,27.48,11.15,12.26,4.93,4.48,16.07,,,,,,,,,,,,,,,,,1,04
830,1452.0,2015,77.65,62.74,26.83,61.87,6.48,19.7,17.52,26.22,17.04,20.09,15.48,12.22,11.43,2.74,22.74,,,,,,,,,,,,,,,,,2,05
831,1139.0,2015,74.55,58.55,26.0,54.55,5.73,14.82,16.82,24.36,11.95,24.91,12.86,11.36,6.59,3.18,17.27,,,,,,,,,,,,,,,,,1,06
832,1455.0,2015,69.93,54.26,24.44,53.96,6.78,18.41,14.26,20.7,11.59,23.7,14.11,9.37,7.19,3.74,16.33,,,,,,,,,,,,,,,,,2,07
833,1153.0,2015,66.77,52.86,23.45,48.64,5.59,14.86,14.27,20.73,10.82,23.55,12.77,12.5,6.77,5.59,14.41,,,,,,,,,,,,,,,,,1,08
834,1345.0,2015,73.1,58.9,24.05,51.76,5.67,17.38,19.33,27.86,11.76,25.76,15.71,12.9,5.9,5.86,17.52,,,,,,,,,,,,,,,,,0,09
835,1231.0,2015,82.35,66.2,28.85,57.85,9.65,22.9,15.0,21.05,12.1,26.65,15.35,11.5,5.05,3.75,16.15,,,,,,,,,,,,,,,,,0,10
836,1400.0,2015,70.05,52.0,23.8,51.75,6.05,17.4,16.4,22.75,12.3,28.8,13.85,12.65,4.45,8.0,14.35,,,,,,,,,,,,,,,,,0,11
837,1138.0,2015,77.96,65.52,26.22,58.87,6.35,17.61,19.17,26.91,13.04,27.09,14.52,11.0,8.39,4.48,17.78,,,,,,,,,,,,,,,,,0,12
838,1434.0,2015,71.2,58.8,24.96,53.12,7.2,17.52,14.08,20.48,11.36,25.88,12.92,12.12,5.88,4.6,16.08,,,,,,,,,,,,,,,,,0,13
839,1318.0,2015,71.87,62.13,24.65,47.13,6.65,14.26,15.91,21.22,8.04,25.52,15.22,13.74,5.09,3.83,13.74,,,,,,,,,,,,,,,,,0,14
840,1308.0,2015,70.0,54.48,24.14,50.62,4.62,11.9,17.1,23.48,12.81,23.62,12.33,13.05,6.62,4.19,14.0,,,,,,,,,,,,,,,,,0,15
841,1214.0,2015,73.5,62.56,23.56,56.06,6.31,18.5,20.06,29.94,13.06,28.06,11.81,15.06,7.0,5.12,21.88,,,,,,,,,,,,,,,,,1,16
842,1264.0,2015,73.95,64.0,23.63,51.47,7.16,19.37,19.53,27.16,9.84,23.74,14.68,14.0,8.79,2.89,22.68,,,,,,,,,,,,,,,,,0,16
843,1458.0,2015,72.87,54.9,25.61,52.61,7.0,19.32,14.65,19.0,9.35,24.71,13.03,7.45,4.77,3.58,11.81,,,,,,,,,,,,,,,,,5,01
844,1112.0,2015,77.35,57.52,26.97,54.35,5.06,13.87,18.35,26.0,10.84,26.9,14.42,11.26,7.32,3.65,17.68,,,,,,,,,,,,,,,,,3,02
845,1124.0,2015,73.3,58.3,25.43,55.0,7.3,17.7,15.13,22.78,14.48,24.65,16.13,12.04,8.39,4.04,16.43,,,,,,,,,,,,,,,,,0,03
846,1314.0,2015,81.79,64.12,30.29,60.71,4.83,13.08,16.38,23.08,13.38,29.12,18.92,12.58,7.33,4.67,18.42,,,,,,,,,,,,,,,,,2,04
847,1116.0,2015,80.62,67.38,28.23,62.38,6.81,18.77,17.35,23.85,13.19,24.08,16.81,11.15,8.27,5.12,18.88,,,,,,,,,,,,,,,,,1,05
848,1462.0,2015,75.52,61.57,26.48,52.57,6.86,17.57,15.71,22.24,9.62,25.05,16.95,12.0,6.48,3.14,17.14,,,,,,,,,,,,,,,,,2,06
849,1433.0,2015,76.62,63.46,25.96,59.31,9.27,24.54,15.42,23.19,12.54,23.27,14.08,10.77,10.42,4.31,19.62,,,,,,,,,,,,,,,,,0,07
850,1332.0,2015,77.79,66.71,28.33,59.12,7.25,19.0,13.88,17.83,10.42,27.25,14.5,11.71,5.5,4.58,17.83,,,,,,,,,,,,,,,,,1,08
851,1329.0,2015,72.06,57.59,23.71,51.35,7.53,19.76,17.12,23.59,9.06,24.53,12.12,11.06,8.82,5.53,17.71,,,,,,,,,,,,,,,,,0,09
852,1326.0,2015,82.13,59.39,30.17,56.61,7.35,17.83,14.43,20.96,10.39,26.13,17.17,11.74,8.26,5.04,14.91,,,,,,,,,,,,,,,,,1,10
853,1140.0,2015,84.57,69.83,27.7,57.65,8.7,21.3,20.48,26.65,12.04,26.87,17.78,11.87,7.7,2.96,19.57,,,,,,,,,,,,,,,,,0,11
854,1279.0,2015,74.8,63.5,25.3,54.75,6.75,18.1,17.45,22.05,10.6,24.75,13.65,10.25,6.95,3.2,18.2,,,,,,,,,,,,,,,,,1,11
855,1459.0,2015,68.31,57.54,24.12,51.38,6.35,16.5,13.73,20.19,9.23,24.23,13.69,10.19,6.69,2.85,16.31,,,,,,,,,,,,,,,,,0,12
856,1217.0,2015,67.75,56.35,23.9,51.3,4.9,13.2,15.05,20.6,9.95,24.4,13.85,10.6,6.55,4.55,15.7,,,,,,,,,,,,,,,,,0,13
857,1209.0,2015,72.04,57.22,24.96,51.78,5.09,14.65,17.04,22.57,9.3,22.91,13.87,10.04,9.48,4.43,18.09,,,,,,,,,,,,,,,,,1,14
858,1411.0,2015,73.95,64.68,24.95,52.5,5.91,15.95,18.14,26.0,10.77,24.41,11.68,12.36,6.05,3.14,17.09,,,,,,,,,,,,,,,,,0,15
859,1157.0,2015,71.65,59.05,24.45,54.45,7.25,19.3,15.5,21.85,12.15,27.4,11.9,11.2,6.0,3.6,15.8,,,,,,,,,,,,,,,,,0,16
860,1314.0,2016,84.29,68.07,31.75,65.46,5.46,17.43,15.32,20.93,14.36,27.21,18.68,10.75,7.5,4.36,17.25,,,,,,,,,,,,,,,,,5,01
861,1462.0,2016,83.22,68.52,27.85,58.85,7.7,20.26,19.81,26.85,12.07,29.11,17.04,12.78,6.96,3.22,19.74,,,,,,,,,,,,,,,,,1,02
862,1452.0,2016,83.65,64.0,28.46,60.88,6.46,18.54,20.27,29.92,16.19,24.31,16.12,13.73,10.5,2.77,23.19,,,,,,,,,,,,,,,,,0,03
863,1246.0,2016,81.85,64.35,29.35,59.12,6.85,18.0,16.31,23.54,13.19,25.85,14.85,11.08,5.85,5.88,19.23,,,,,,,,,,,,,,,,,1,04
864,1231.0,2016,85.28,65.88,30.48,58.72,10.28,24.24,14.04,19.52,12.2,26.36,16.52,13.32,7.16,3.84,18.04,,,,,,,,,,,,,,,,,2,05
865,1323.0,2016,81.43,67.9,28.43,57.86,7.81,20.52,16.76,21.71,10.71,27.57,14.33,9.57,6.24,4.0,15.43,,,,,,,,,,,,,,,,,3,06
866,1458.0,2016,73.65,62.65,24.9,52.3,6.8,17.3,17.05,23.9,10.7,25.05,12.5,12.05,5.85,3.35,16.5,,,,,,,,,,,,,,,,,2,07
867,1425.0,2016,85.76,69.95,30.1,63.33,8.76,21.24,16.81,23.67,12.38,28.76,16.43,12.48,7.0,6.24,16.24,,,,,,,,,,,,,,,,,0,08
868,1344.0,2016,76.43,66.39,26.39,58.48,6.83,20.65,16.83,23.22,11.65,26.04,16.43,10.96,6.65,3.83,15.3,,,,,,,,,,,,,,,,,1,09
869,1338.0,2016,85.0,67.55,29.6,59.55,7.55,19.0,18.25,23.5,13.4,26.65,19.85,11.15,5.2,3.9,17.05,,,,,,,,,,,,,,,,,0,10
870,1276.0,2016,79.14,61.57,27.86,55.67,10.43,24.43,13.0,17.19,7.62,26.33,16.38,9.33,5.29,2.14,15.14,,,,,,,,,,,,,,,,,1,11
871,1409.0,2016,76.35,64.5,26.75,58.0,7.45,20.65,15.4,22.7,9.5,26.6,14.65,10.6,7.4,3.3,17.05,,,,,,,,,,,,,,,,,0,11
872,1151.0,2016,77.63,66.07,25.96,56.11,7.63,20.3,18.07,24.3,10.78,25.33,14.59,11.48,7.52,5.04,17.19,,,,,,,,,,,,,,,,,0,12
873,1392.0,2016,77.96,62.12,28.62,57.38,6.96,16.92,13.75,20.17,11.58,27.17,17.25,11.79,6.21,4.71,15.67,,,,,,,,,,,,,,,,,0,13
874,1372.0,2016,83.22,61.57,29.61,58.35,8.22,20.57,15.78,21.13,11.57,23.52,19.3,12.78,8.74,3.26,20.35,,,,,,,,,,,,,,,,,1,14
875,1451.0,2016,76.43,66.48,25.43,52.61,8.17,21.96,17.39,25.78,8.09,29.26,13.39,12.87,4.65,3.57,17.57,,,,,,,,,,,,,,,,,0,15
876,1192.0,2016,82.53,74.65,29.88,62.29,8.24,20.88,14.53,19.82,10.76,24.71,14.65,11.47,7.53,2.41,20.0,,,,,,,,,,,,,,,,,0,16
877,1195.0,2016,81.06,69.25,30.19,60.88,5.25,14.56,15.44,24.44,12.06,29.62,15.0,10.94,6.62,3.75,18.88,,,,,,,,,,,,,,,,,1,16
878,1438.0,2016,72.31,57.73,26.19,51.69,6.15,14.15,13.77,18.35,8.73,23.35,14.96,9.46,5.77,2.96,15.73,,,,,,,,,,,,,,,,,3,01
879,1277.0,2016,81.21,60.86,29.24,59.07,9.41,21.28,13.31,18.03,12.0,30.59,21.38,11.76,4.48,5.38,18.41,,,,,,,,,,,,,,,,,0,02
880,1428.0,2016,81.24,66.68,28.6,57.72,8.08,22.12,15.96,22.08,9.96,29.16,16.64,11.08,5.92,4.64,15.12,,,,,,,,,,,,,,,,,1,03
881,1235.0,2016,82.14,68.76,31.0,61.71,8.52,22.0,11.62,16.14,9.05,28.33,17.29,11.48,6.57,4.48,13.95,,,,,,,,,,,,,,,,,2,04
882,1345.0,2016,81.5,61.88,28.31,58.31,7.96,20.77,16.92,22.38,12.35,30.23,18.58,11.73,4.42,5.04,16.27,,,,,,,,,,,,,,,,,0,05
883,1371.0,2016,75.96,64.36,26.48,57.52,6.28,17.08,16.72,25.12,12.8,28.76,13.96,14.56,7.64,4.84,18.28,,,,,,,,,,,,,,,,,0,06
884,1173.0,2016,75.12,63.16,26.24,55.56,7.04,19.08,15.6,23.0,10.04,30.04,14.96,13.08,6.12,4.56,18.72,,,,,,,,,,,,,,,,,0,07
885,1403.0,2016,77.11,66.42,25.53,53.37,6.47,16.53,19.58,26.16,9.47,25.42,14.42,11.32,5.53,4.89,18.0,,,,,,,,,,,,,,,,,0,08
886,1139.0,2016,87.67,69.0,29.9,59.43,7.43,18.48,20.43,27.67,10.71,27.1,16.0,10.38,7.67,3.71,20.05,,,,,,,,,,,,,,,,,1,09
887,1393.0,2016,73.58,60.21,25.05,55.95,9.26,23.79,14.21,20.47,12.84,26.05,15.05,12.42,8.05,4.95,15.95,,,,,,,,,,,,,,,,,4,10
888,1211.0,2016,84.04,66.56,29.0,57.72,8.16,20.32,17.88,23.2,10.56,29.64,14.2,11.04,5.08,3.12,17.84,,,,,,,,,,,,,,,,,2,11
889,1114.0,2016,70.33,58.0,25.44,54.74,7.48,18.67,11.96,16.44,8.89,24.44,13.7,10.04,6.19,3.15,17.37,,,,,,,,,,,,,,,,,1,12
890,1233.0,2016,80.68,67.55,28.68,60.18,10.68,27.0,12.64,17.82,10.59,26.95,18.05,12.23,7.23,4.55,18.18,,,,,,,,,,,,,,,,,0,13
891,1201.0,2016,77.26,68.65,26.3,58.61,6.91,18.7,17.74,25.0,10.13,27.04,13.65,10.39,8.39,3.87,20.83,,,,,,,,,,,,,,,,,0,14
892,1292.0,2016,75.59,66.36,27.05,57.82,8.59,20.82,12.91,21.45,10.45,27.55,13.91,11.5,6.32,3.86,20.36,,,,,,,,,,,,,,,,,1,15
893,1214.0,2016,78.8,68.75,26.65,60.3,6.85,20.35,18.65,27.5,13.95,28.65,13.15,14.7,5.1,3.6,19.95,,,,,,,,,,,,,,,,,0,16
894,1242.0,2016,81.9,65.76,28.72,57.66,8.41,19.34,16.03,22.55,10.69,26.97,16.1,12.45,6.9,4.31,18.45,,,,,,,,,,,,,,,,,3,01
895,1437.0,2016,77.97,60.72,26.83,56.34,8.55,24.28,15.76,20.17,9.17,27.34,16.48,11.07,6.66,3.52,17.17,,,,,,,,,,,,,,,,,6,02
896,1274.0,2016,78.0,63.48,26.56,54.96,7.12,18.76,17.76,23.32,9.76,26.76,13.48,10.36,6.4,3.6,15.92,,,,,,,,,,,,,,,,,2,03
897,1143.0,2016,78.13,64.0,26.87,56.57,7.48,19.65,16.91,26.09,11.65,30.09,14.91,11.87,3.78,5.65,19.22,,,,,,,,,,,,,,,,,0,04
898,1268.0,2016,78.42,63.62,27.46,53.92,7.79,20.17,15.71,20.71,9.04,27.38,15.0,13.12,5.62,5.46,15.79,,,,,,,,,,,,,,,,,2,05
899,1112.0,2016,82.28,64.84,27.68,56.92,6.68,17.2,20.24,28.24,10.96,29.44,15.12,12.36,5.16,4.6,18.0,,,,,,,,,,,,,,,,,0,06
900,1234.0,2016,81.52,65.48,28.76,61.43,8.67,21.76,15.33,21.0,10.81,28.05,17.0,9.43,7.33,5.86,15.62,,,,,,,,,,,,,,,,,1,07
901,1160.0,2016,81.62,69.67,26.52,58.52,7.86,19.24,20.71,27.48,12.62,30.86,14.9,12.86,5.1,5.33,17.86,,,,,,,,,,,,,,,,,0,08
902,1163.0,2016,78.46,60.88,28.29,57.71,7.25,19.04,14.62,18.54,9.46,28.46,14.88,10.96,6.0,5.04,18.71,,,,,,,,,,,,,,,,,1,09
903,1396.0,2016,71.81,63.57,25.33,60.14,8.29,23.29,12.86,18.57,11.43,25.71,14.62,9.05,5.76,2.95,15.05,,,,,,,,,,,,,,,,,0,10
904,1435.0,2016,82.79,61.89,28.53,58.47,8.84,21.63,16.89,24.58,10.05,31.37,15.89,9.95,4.42,6.21,17.84,,,,,,,,,,,,,,,,,0,11
905,1455.0,2016,77.35,56.39,26.35,56.48,7.17,20.52,17.48,24.52,10.7,26.13,15.0,9.3,7.52,4.09,20.0,,,,,,,,,,,,,,,,,2,11
906,1355.0,2016,76.5,65.04,25.33,55.33,7.25,19.5,18.58,24.88,10.92,27.17,11.46,11.67,4.71,2.21,19.42,,,,,,,,,,,,,,,,,0,12
907,1218.0,2016,78.08,63.8,26.24,55.8,7.4,21.96,18.2,26.36,10.48,27.72,16.2,13.36,7.68,3.8,19.64,,,,,,,,,,,,,,,,,1,13
908,1138.0,2016,82.84,71.68,27.47,59.84,8.53,23.21,19.37,26.53,12.16,27.21,14.47,12.79,7.58,3.47,20.26,,,,,,,,,,,,,,,,,0,14
909,1421.0,2016,76.1,64.5,25.8,56.25,5.75,16.7,18.75,25.9,11.65,26.35,12.7,12.75,9.85,3.5,17.1,,,,,,,,,,,,,,,,,0,15
910,1122.0,2016,83.38,75.44,28.12,54.56,7.0,17.25,20.12,28.5,10.62,26.06,15.19,14.0,6.38,3.0,16.62,,,,,,,,,,,,,,,,,0,16
911,1332.0,2016,80.44,67.26,28.0,59.41,6.67,19.41,17.78,24.56,12.19,24.74,13.74,11.37,8.07,6.41,17.74,,,,,,,,,,,,,,,,,3,01
912,1328.0,2016,82.24,67.88,28.44,59.96,10.32,23.64,15.04,20.8,10.72,29.0,15.36,13.0,7.32,5.6,16.16,,,,,,,,,,,,,,,,,4,02
913,1401.0,2016,78.5,62.85,27.62,60.38,7.85,22.27,15.42,22.96,13.04,26.85,18.27,10.92,7.35,3.88,17.58,,,,,,,,,,,,,,,,,2,03
914,1181.0,2016,86.43,70.13,29.09,59.87,9.13,22.7,19.13,26.26,12.09,25.65,14.17,9.3,6.83,4.7,16.17,,,,,,,,,,,,,,,,,2,04
915,1124.0,2016,81.86,65.76,28.71,57.81,6.1,15.52,18.33,24.24,13.19,24.71,19.76,12.19,7.95,4.38,18.48,,,,,,,,,,,,,,,,,0,05
916,1400.0,2016,74.35,63.25,25.35,55.6,7.7,20.55,15.95,23.25,10.6,24.95,12.05,10.15,4.95,4.85,20.0,,,,,,,,,,,,,,,,,0,06
