,TeamID,Season,PointScored,PointAllow,FG,oppFG,FGA,oppFGA,3P,opp3P,FT,oppFT,FTA,oppFTA,TO,oppTO,ORB,oppORB,DRB,oppDRB,Wins,Seed
824,1316,2015,73.94,68.52,24.81,25.19,54.45,57.9,8.71,5.03,15.61,13.1,21.45,19.35,12.19,12.32,9.52,11.65,24.74,23.32,0,16
825,1352,2015,69.0,67.73,24.3,23.58,54.48,55.61,6.39,6.73,14.0,13.85,19.61,20.91,13.76,14.61,10.42,12.85,23.0,22.91,1,16
826,1246,2015,74.91,53.97,25.97,19.15,55.41,54.0,5.44,4.59,17.53,11.09,24.26,17.09,10.62,14.06,12.91,11.71,25.26,19.03,4,01
827,1242,2015,71.21,64.68,24.18,22.94,54.97,58.15,5.82,5.74,17.03,13.06,23.65,19.53,12.79,11.71,11.82,12.21,26.12,22.09,1,02
828,1323,2015,78.82,65.65,27.79,24.91,54.5,58.35,8.26,6.26,14.97,9.56,20.24,13.62,9.38,11.29,8.32,11.29,24.44,21.32,3,03
829,1268,2015,69.48,63.24,22.45,22.91,51.3,57.88,7.3,6.76,17.27,10.67,22.82,16.15,12.03,11.27,9.15,11.33,25.91,22.21,1,04
830,1452,2015,73.94,66.84,25.41,21.78,61.72,46.5,6.66,5.41,16.47,17.88,24.94,26.03,13.06,19.62,16.84,8.91,19.94,24.31,2,05
831,1139,2015,69.56,61.19,24.28,21.91,55.34,52.62,5.75,5.47,15.25,11.91,22.44,17.53,11.38,12.59,12.19,8.12,24.53,22.12,1,06
832,1455,2015,68.58,55.77,24.16,19.35,54.48,48.32,6.9,4.94,13.35,12.13,19.32,17.81,9.35,13.29,11.61,8.61,23.26,21.81,2,07
833,1153,2015,62.38,55.28,22.38,20.44,49.41,52.44,5.03,5.75,12.59,8.66,18.69,13.34,12.78,12.19,10.97,10.84,23.25,18.41,1,08
834,1345,2015,70.0,64.52,24.3,21.94,53.61,54.76,5.79,5.94,15.61,14.7,22.79,21.09,13.09,11.67,11.76,11.06,24.55,20.73,0,09
835,1231,2015,77.48,71.42,27.24,26.52,58.48,58.33,9.33,5.88,13.67,12.52,19.12,18.7,11.48,10.82,11.97,10.88,24.0,21.94,0,10
836,1400,2015,67.94,60.39,23.61,20.79,54.15,56.42,6.24,6.06,14.48,12.76,19.97,19.3,12.73,9.03,12.42,11.12,27.27,20.24,0,11
837,1138,2015,75.0,68.28,25.53,24.16,58.69,57.25,6.03,7.19,17.91,12.78,24.81,19.31,11.28,13.62,12.88,11.19,25.56,24.19,0,12
838,1434,2015,68.4,59.73,24.07,20.57,53.4,53.03,6.8,6.47,13.47,12.13,19.6,17.37,12.13,11.83,11.33,9.7,25.43,21.03,0,13
839,1318,2015,68.59,65.0,23.85,24.94,49.12,56.03,5.88,5.62,15.0,9.5,20.68,13.82,13.74,10.06,8.35,8.5,24.79,19.82,0,14
840,1308,2015,67.97,59.74,23.58,22.16,50.84,52.29,4.68,3.61,16.13,11.81,22.81,17.0,13.87,13.0,12.32,10.06,22.71,18.74,0,15
841,1214,2015,67.15,68.0,22.82,22.55,55.97,54.58,5.67,5.7,15.85,17.21,24.3,25.06,14.21,13.97,12.24,11.12,24.85,25.03,1,16
842,1264,2015,69.88,67.5,22.91,22.19,52.69,50.94,6.53,4.53,17.53,18.59,25.25,26.44,14.5,16.59,10.41,10.97,21.59,23.12,0,16
843,1458,2015,71.88,56.12,25.29,21.82,52.74,52.09,6.97,5.0,14.32,7.47,18.76,10.97,7.41,9.97,9.47,7.53,24.21,20.18,5,01
844,1112,2015,76.44,58.62,26.71,20.18,54.56,51.53,5.06,5.32,17.97,12.94,25.71,18.71,11.21,14.15,10.82,7.59,26.41,20.88,3,02
845,1124,2015,69.12,60.31,23.94,21.69,55.16,53.62,7.0,5.72,14.25,11.22,21.38,17.34,12.38,12.34,14.5,11.19,24.03,20.06,0,03
846,1314,2015,77.91,68.4,29.11,23.37,61.26,58.74,4.77,6.49,14.91,15.17,21.31,22.09,12.69,12.43,13.94,11.89,27.09,20.97,2,04
847,1116,2015,78.03,70.15,27.41,24.24,61.26,56.29,6.68,6.24,16.53,15.44,22.82,21.65,11.74,15.97,13.0,11.82,22.76,23.53,1,05
848,1462,2015,73.56,67.65,26.03,23.94,55.0,54.76,6.29,7.12,15.21,12.65,20.97,18.85,12.09,12.94,10.0,9.24,24.82,21.94,2,06
849,1433,2015,72.49,65.51,24.91,22.69,59.31,52.43,8.09,6.37,14.57,13.77,22.23,19.83,10.66,16.17,12.31,10.26,23.11,26.51,0,07
850,1332,2015,75.0,70.97,27.12,25.03,59.12,59.06,7.36,6.39,13.39,14.52,17.42,20.85,11.67,11.58,10.3,11.76,25.33,23.36,1,08
851,1329,2015,66.53,62.9,22.37,21.07,51.47,52.0,6.87,5.7,14.93,15.07,20.43,22.0,12.0,13.7,8.67,11.37,22.93,23.5,0,09
852,1326,2015,75.82,62.39,27.76,22.55,57.15,55.58,6.82,6.7,13.48,10.61,19.88,15.21,11.3,14.67,11.27,11.21,24.58,21.76,1,10
853,1140,2015,81.84,72.94,27.19,25.41,59.06,57.44,8.22,6.19,19.25,15.94,25.0,22.78,11.56,12.75,11.94,10.16,25.84,23.31,0,11
854,1279,2015,72.62,67.5,24.62,22.12,57.81,55.34,6.47,7.66,16.91,15.59,21.72,22.78,11.34,12.66,12.41,11.69,25.16,23.12,1,11
855,1459,2015,65.88,60.06,23.16,21.09,50.97,50.16,6.22,4.91,13.34,12.97,19.34,18.28,10.75,12.44,9.19,8.75,22.81,22.22,0,12
856,1217,2015,63.11,58.15,22.04,20.67,51.56,50.81,4.67,5.48,14.37,11.33,20.15,16.81,11.56,12.37,10.41,9.15,23.7,21.89,0,13
857,1209,2015,70.62,62.44,25.44,20.22,53.56,52.94,4.69,7.25,15.06,14.75,20.56,20.84,10.69,14.84,9.38,12.22,23.22,21.31,1,14
858,1411,2015,68.18,67.44,23.35,25.0,52.62,56.76,5.29,5.53,16.18,11.91,24.44,18.5,13.09,12.32,11.35,12.06,23.18,22.03,0,15
859,1157,2015,70.48,64.66,24.21,21.93,55.24,54.1,6.69,7.14,15.38,13.66,21.86,19.24,11.52,11.03,12.14,9.76,25.41,22.41,0,16
860,1314,2016,82.26,69.56,30.79,24.68,64.32,60.21,5.38,7.71,15.29,12.5,20.74,17.88,10.91,13.15,14.03,11.44,26.94,21.26,5,01
861,1462,2016,81.34,71.03,27.38,24.59,60.56,59.19,7.59,7.53,19.0,14.31,26.0,20.34,12.75,14.12,13.06,9.97,27.94,23.53,1,02
862,1452,2016,79.21,66.62,27.26,20.85,60.29,48.76,6.06,5.85,18.62,19.06,27.79,26.74,14.0,18.15,15.91,8.68,23.26,22.06,0,03
863,1246,2016,79.68,68.26,28.56,23.0,59.68,57.47,6.94,5.65,15.62,16.62,22.85,23.76,11.0,12.35,12.88,11.97,25.71,21.32,1,04
864,1231,2016,82.28,68.91,29.19,25.66,58.25,58.09,9.88,6.25,14.03,11.34,19.41,17.03,13.66,13.06,12.03,10.22,25.34,19.91,2,05
865,1323,2016,75.72,70.59,27.16,25.66,57.62,59.94,7.34,7.69,14.06,11.59,19.12,16.09,9.72,9.72,10.91,11.47,25.16,22.34,3,06
866,1458,2016,68.88,64.56,23.47,22.88,54.62,53.28,6.59,5.91,15.34,12.91,21.69,18.25,10.97,12.16,11.44,9.22,23.47,22.56,2,07
867,1425,2016,80.85,74.76,28.91,27.24,63.18,65.24,7.88,7.24,15.15,13.03,22.33,18.58,12.21,12.45,12.0,12.85,27.45,25.0,0,08
868,1344,2016,73.97,69.73,25.24,25.76,59.82,59.27,7.09,6.39,16.39,11.82,22.55,16.48,11.52,14.61,11.67,10.76,24.91,26.06,1,09
869,1338,2016,75.77,68.71,26.68,24.84,58.1,56.06,6.29,6.9,16.13,12.13,21.29,18.26,11.68,11.45,12.65,9.45,24.97,21.19,0,10
870,1276,2016,74.42,68.18,26.39,25.06,56.79,55.91,9.7,7.12,11.94,10.94,16.15,15.0,9.73,11.73,7.88,8.64,24.15,24.39,1,11
871,1409,2016,74.0,69.68,25.68,23.65,57.84,56.77,6.97,7.58,15.68,14.81,23.13,19.77,10.81,14.35,10.1,10.9,24.94,26.06,0,11
872,1151,2016,74.78,67.09,25.09,24.44,55.69,55.78,7.47,6.69,17.12,11.53,23.38,17.19,12.19,13.78,10.94,9.94,24.5,22.69,0,12
873,1392,2016,75.47,65.2,28.1,23.6,58.93,57.03,6.47,6.8,12.8,11.2,19.13,15.77,11.67,12.53,11.83,9.2,26.5,22.6,0,13
874,1372,2016,79.54,64.25,28.43,22.68,58.43,50.93,7.96,5.18,14.71,13.71,19.79,20.43,12.57,17.89,11.04,9.61,22.75,21.75,1,14
875,1451,2016,74.52,68.45,24.94,25.52,52.71,60.26,8.0,5.81,16.65,11.61,24.58,17.35,13.74,10.77,8.39,9.58,28.45,23.9,0,15
876,1192,2016,76.84,78.52,27.68,26.16,60.65,57.42,7.26,7.39,14.23,18.81,20.35,26.68,13.0,15.26,10.55,12.71,22.58,26.0,0,16
877,1195,2016,75.59,72.86,28.21,25.48,60.07,60.1,5.07,6.83,14.1,15.07,21.86,21.69,12.0,11.55,11.45,10.59,27.97,24.86,1,16
878,1438,2016,70.36,59.67,25.73,20.82,52.82,49.39,6.0,6.42,12.91,11.61,17.12,16.67,9.39,12.06,8.97,8.0,22.91,20.33,3,01
879,1277,2016,79.76,63.38,28.79,21.79,59.53,57.82,9.12,5.68,13.06,14.12,17.88,19.68,11.79,9.56,12.29,9.35,29.56,20.74,0,02
880,1428,2016,76.48,69.0,26.85,25.67,55.48,61.79,7.52,7.24,15.27,10.42,21.3,14.48,12.15,10.36,9.52,10.64,27.33,22.52,1,03
881,1235,2016,81.84,74.97,31.19,28.22,62.19,64.84,8.28,7.78,11.19,10.75,15.84,15.69,11.56,12.41,9.09,11.94,26.97,24.25,2,04
882,1345,2016,77.74,64.59,27.47,23.35,58.24,59.68,7.62,6.18,15.18,11.71,20.44,16.56,11.94,9.38,11.62,8.85,29.21,21.41,0,05
883,1371,2016,74.85,67.79,26.42,23.94,58.7,59.73,6.12,6.24,15.88,13.67,23.85,20.12,13.85,13.64,12.88,12.03,27.15,23.88,0,06
884,1173,2016,73.19,65.81,25.56,23.12,55.62,57.16,6.72,7.31,15.34,12.25,22.81,18.59,13.06,12.44,9.91,8.88,28.75,24.41,0,07
885,1403,2016,72.39,69.84,24.52,24.45,54.84,57.32,5.74,7.65,17.61,13.29,23.61,18.9,11.97,12.77,10.32,11.48,23.84,22.23,0,08
886,1139,2016,80.58,71.16,28.0,24.65,60.13,57.19,7.1,7.16,17.48,14.71,23.9,20.71,10.23,13.13,11.42,9.61,25.0,23.35,1,09
887,1393,2016,70.22,65.72,23.94,23.72,56.12,57.34,8.75,7.03,13.59,11.25,19.91,16.88,12.12,13.56,11.81,12.91,23.72,24.03,4,10
888,1211,2016,79.5,66.75,28.0,24.28,57.69,60.56,7.78,6.06,15.72,12.12,20.69,17.16,11.34,10.25,10.47,10.12,28.91,22.38,2,11
889,1114,2016,70.0,60.06,25.03,20.13,54.77,51.48,7.35,6.19,12.58,13.61,17.13,19.74,10.23,13.74,8.71,10.42,24.19,23.61,1,12
890,1233,2016,79.59,73.66,27.75,25.38,60.84,60.28,10.0,7.72,14.09,15.19,19.78,21.84,12.78,14.09,10.59,11.97,26.31,25.5,0,13
891,1201,2016,74.62,71.16,26.12,23.16,60.69,55.12,6.28,7.12,16.09,17.72,23.12,25.59,10.62,14.78,11.44,10.47,25.59,26.34,0,14
892,1292,2016,72.32,68.23,25.9,23.23,57.71,54.32,8.0,6.26,12.52,15.52,20.61,23.23,11.94,13.52,10.26,9.06,26.55,26.06,1,15
893,1214,2016,74.97,74.07,25.73,25.77,61.57,60.4,6.6,6.53,16.9,16.0,25.83,22.0,13.87,12.43,14.07,10.27,27.23,26.13,0,16
894,1242,2016,80.3,67.61,28.15,23.03,57.61,57.61,8.12,6.12,15.88,15.42,22.48,21.45,12.55,13.45,10.55,10.82,26.79,22.24,3,01
895,1437,2016,76.97,63.71,26.62,22.47,56.94,56.18,8.56,7.06,15.18,11.71,19.53,17.65,11.12,13.85,9.26,10.59,26.35,23.15,6,02
896,1274,2016,75.62,66.81,26.16,24.69,54.88,57.47,6.84,5.75,16.47,11.69,21.94,16.53,10.66,11.62,9.69,10.31,25.06,22.12,2,03
897,1143,2016,75.12,67.03,26.27,23.09,57.0,58.79,7.06,5.45,15.52,15.39,23.64,21.85,12.21,9.73,11.33,9.85,28.64,23.39,0,04
898,1268,2016,75.53,66.41,26.5,24.22,54.59,59.19,7.75,6.81,14.78,11.16,19.44,15.94,12.84,11.09,9.22,10.94,26.16,21.28,2,05
899,1112,2016,81.21,69.0,28.06,25.12,58.24,60.82,6.52,6.09,18.58,12.67,25.7,17.79,12.82,11.61,11.64,9.48,28.61,21.55,0,06
900,1234,2016,78.1,68.71,27.58,25.42,61.23,61.32,8.23,7.35,14.71,10.52,20.45,15.45,10.42,13.13,11.9,12.1,26.48,24.94,1,07
901,1160,2016,75.44,70.69,25.16,25.06,59.72,59.97,7.53,6.09,17.59,14.47,23.88,21.31,13.47,11.03,13.09,9.53,29.22,24.31,0,08
902,1163,2016,73.41,63.09,26.47,21.68,57.62,56.79,7.03,6.82,13.44,12.91,17.09,19.62,11.12,12.21,9.47,11.15,27.06,23.09,1,09
903,1396,2016,68.66,67.44,24.75,24.53,61.16,58.88,7.84,5.91,11.31,12.47,16.53,16.84,9.16,11.09,11.19,10.84,25.56,27.41,0,10
904,1435,2016,76.75,67.34,26.28,23.81,57.06,61.69,8.44,5.5,15.75,14.22,22.53,21.09,11.69,9.97,9.5,12.12,29.06,25.12,0,11
905,1455,2016,73.13,59.42,25.06,18.77,57.9,48.84,7.32,5.94,15.68,15.94,21.9,22.16,9.84,15.45,11.61,8.03,25.87,24.87,2,11
906,1355,2016,75.81,68.77,25.52,23.48,57.03,55.45,7.58,5.94,17.19,15.87,23.16,22.0,11.74,11.74,11.16,9.0,26.35,23.26,0,12
907,1218,2016,77.13,66.33,25.93,22.37,56.47,56.47,7.33,5.93,17.93,15.67,26.13,22.17,13.17,14.23,10.43,9.8,26.93,23.17,1,13
908,1138,2016,76.61,75.94,25.82,26.27,59.45,60.21,7.36,7.42,17.61,15.97,24.82,22.33,13.82,12.88,12.09,10.73,26.73,25.48,0,14
909,1421,2016,74.48,69.03,25.9,24.87,57.52,57.1,5.58,5.84,17.1,13.45,24.39,19.06,13.16,15.9,11.55,10.61,25.45,25.0,0,15
910,1122,2016,74.73,77.09,25.58,27.67,55.67,59.67,6.21,8.7,17.36,13.06,25.91,18.52,14.55,13.39,11.09,10.48,24.79,23.82,0,16
911,1332,2016,78.55,69.39,27.3,24.64,58.88,57.45,7.0,7.06,16.94,13.06,23.7,18.58,11.36,14.36,11.76,10.91,24.0,22.21,3,01
912,1328,2016,80.41,70.44,27.62,25.59,60.25,63.25,10.44,7.53,14.72,11.72,20.22,17.28,12.97,12.72,10.72,11.94,28.09,24.38,4,02
913,1401,2016,75.91,65.53,26.65,23.03,59.29,56.76,7.68,7.38,14.94,12.09,22.21,18.41,11.79,14.29,12.82,11.09,26.06,23.76,2,03
914,1181,2016,81.45,72.06,27.42,27.61,59.76,62.0,9.27,6.09,17.33,10.76,24.0,15.73,9.88,12.18,12.24,12.7,24.09,23.79,2,04
915,1124,2016,76.31,69.62,26.81,24.22,57.88,54.06,6.19,6.78,16.5,14.41,22.69,20.56,12.81,13.47,13.56,9.38,23.22,20.16,0,05
916,1400,2016,71.34,68.06,24.66,23.56,57.12,56.28,6.97,6.28,15.06,14.66,22.66,21.09,10.38,12.5,11.0,11.22,23.53,24.75,0,06
917,1333,2016,72.0,70.57,25.3,24.1,57.57,56.03,6.83,7.17,14.57,15.2,21.4,22.03,11.53,13.4,10.57,11.43,23.97,25.37,0,07
918,1386,2016,77.59,69.91,27.24,25.74,59.94,62.06,7.0,7.94,16.12,10.5,22.62,15.21,10.12,11.44,10.15,9.91,28.44,25.74,1,08
919,1153,2016,73.19,62.88,25.72,22.56,60.16,57.78,7.56,7.22,14.19,10.53,20.16,15.56,11.06,13.88,13.5,11.41,25.88,23.19,0,09
920,1433,2016,77.21,67.29,28.03,24.06,62.24,54.68,7.26,5.5,13.88,13.68,20.12,20.24,11.44,15.44,12.5,9.59,24.85,25.09,1,10
921,1320,2016,67.55,62.91,23.36,23.27,51.42,55.03,8.09,6.97,12.73,9.39,16.88,13.0,9.7,11.97,5.36,9.12,24.33,25.06,1,11
922,1463,2016,74.48,63.52,26.19,22.33,56.04,54.74,6.41,6.0,15.7,12.85,23.56,18.52,13.48,12.26,13.48,8.48,26.81,20.89,1,12
923,1423,2016,78.07,71.7,27.83,22.83,61.17,54.03,6.97,5.27,15.43,20.77,21.93,29.37,11.43,14.37,11.83,10.83,25.4,25.03,0,13
924,1453,2016,83.21,80.52,29.0,28.39,65.27,63.03,7.09,7.76,18.12,15.97,27.58,22.3,12.09,16.27,12.85,12.03,25.76,28.21,0,14
925,1167,2016,71.76,63.28,25.9,21.1,58.0,53.72,5.41,5.79,14.55,15.28,22.34,22.55,12.41,14.93,12.28,10.86,25.72,23.76,0,15
926,1221,2016,65.33,69.67,22.33,24.33,54.09,53.18,7.15,8.0,13.52,13.0,19.52,17.97,10.97,13.15,8.15,9.24,21.97,26.42,1,16
927,1380,2016,71.23,69.35,25.16,23.9,57.71,56.9,5.87,6.48,15.03,15.06,22.32,22.61,11.32,13.58,10.16,11.74,25.26,25.94,0,16
928,1437,2017,77.68,62.79,26.85,23.5,54.03,56.24,8.82,7.06,15.15,8.74,19.09,12.26,11.21,13.29,8.56,9.44,24.79,20.32,1,01
929,1181,2017,80.66,69.83,27.66,25.94,58.0,59.91,8.23,5.0,17.11,12.94,22.57,18.49,11.29,11.97,10.46,10.74,25.86,22.71,1,02
930,1124,2017,71.61,63.03,25.77,22.32,55.23,56.06,6.61,6.06,13.45,12.32,18.9,17.03,13.42,10.94,12.68,10.52,24.94,19.03,2,03
931,1196,2017,78.28,66.56,26.59,23.56,59.16,57.75,7.75,5.59,17.34,13.84,23.88,19.59,11.81,15.0,11.56,10.66,25.78,24.72,3,04
932,1438,2017,66.59,55.62,24.91,19.06,53.66,48.22,7.0,5.97,9.78,11.53,13.81,16.38,9.53,12.84,8.81,7.69,24.12,21.84,1,05
933,1374,2017,74.53,59.82,26.18,21.21,55.26,55.24,8.15,8.06,14.03,9.35,20.18,13.53,10.85,11.71,11.94,9.47,26.41,19.88,0,06
934,1376,2017,71.48,64.55,24.26,20.94,59.06,52.39,6.65,5.26,16.32,17.42,23.61,24.48,13.42,17.39,12.52,10.87,23.48,24.61,4,07
935,1458,2017,71.94,61.41,26.21,22.06,58.0,53.85,7.56,6.79,11.97,10.5,18.59,14.24,10.97,13.0,12.35,8.47,24.97,22.56,2,08
936,1439,2017,79.25,74.41,27.0,27.38,55.12,61.53,8.84,7.84,16.41,11.81,22.34,16.53,12.12,11.72,7.31,10.78,25.22,23.88,0,09
937,1266,2017,82.52,75.0,28.84,26.55,59.19,58.16,10.48,7.32,14.35,14.58,18.42,20.9,12.19,13.19,8.84,9.94,24.42,23.58,0,10
938,1344,2017,70.25,66.62,24.34,24.56,54.5,55.72,7.19,6.25,14.38,11.25,20.81,16.72,12.59,13.97,8.97,9.59,24.56,24.97,0,11
939,1425,2017,78.7,73.18,27.18,27.06,59.91,62.85,7.85,8.36,16.48,10.7,22.3,15.0,11.15,12.82,10.79,11.45,25.3,24.27,2,11
940,1423,2017,83.12,74.09,30.09,26.62,63.12,55.25,9.5,5.47,13.44,15.38,19.5,21.78,9.78,14.38,11.81,9.34,23.12,24.59,0,12
941,1190,2017,79.59,69.41,27.53,23.16,55.72,55.84,7.5,7.81,17.03,15.28,24.41,21.09,14.94,15.91,9.59,9.75,26.16,22.5,0,13
942,1308,2017,77.43,68.07,26.17,24.33,56.57,57.3,7.4,5.7,17.7,13.7,24.97,20.23,13.73,13.4,12.47,10.43,26.43,22.17,0,14
943,1407,2017,75.74,72.12,25.44,25.26,57.03,58.35,8.15,7.76,16.71,13.82,23.15,19.06,12.24,12.29,10.65,10.53,25.09,24.18,0,15
944,1291,2017,68.32,68.59,24.44,25.38,55.09,56.62,7.24,5.38,12.21,12.44,18.09,18.85,13.15,14.91,7.65,11.97,22.62,25.68,1,16
945,1309,2017,70.75,69.43,24.93,24.75,54.0,56.0,4.21,6.39,16.68,13.54,23.5,19.57,16.57,15.57,11.93,11.29,23.18,21.04,0,16
946,1211,2017,84.58,61.15,30.36,22.45,58.64,61.03,7.3,5.82,16.55,10.42,22.42,15.85,11.3,12.52,9.36,10.52,30.94,22.0,5,01
947,1112,2017,76.26,65.44,26.21,23.76,55.09,57.21,6.74,6.41,17.12,11.5,22.59,16.68,11.44,11.91,10.29,9.38,26.47,20.56,2,02
948,1199,2017,82.45,71.27,29.76,24.18,61.58,58.67,6.88,7.27,16.06,15.64,23.21,21.91,11.82,14.36,11.79,11.33,25.94,22.85,1,03
949,1452,2017,81.97,66.32,29.0,22.32,63.32,52.68,7.56,6.68,16.41,15.0,24.21,22.21,12.26,20.44,14.32,11.0,22.97,23.68,2,04
950,1323,2017,78.0,69.21,27.56,25.44,59.79,58.97,9.41,6.85,13.47,11.47,16.85,15.71,9.44,12.79,9.32,10.97,24.44,24.65,1,05
951,1268,2017,73.55,68.55,25.1,24.39,55.61,58.61,8.32,6.48,15.03,13.29,21.45,18.87,13.0,12.19,10.39,11.9,25.0,23.52,0,06
952,1388,2017,72.0,56.5,26.31,21.44,53.06,52.38,8.81,4.47,10.56,9.16,14.12,13.34,10.53,9.38,9.62,7.09,26.0,19.19,1,07
953,1321,2017,71.09,65.06,25.29,22.65,58.03,56.21,7.09,6.47,13.41,13.29,17.85,19.94,10.53,11.91,10.76,11.26,25.44,24.09,1,08
954,1435,2017,71.26,68.15,23.35,24.59,54.15,58.12,9.91,6.47,14.65,12.5,18.88,17.76,12.35,10.79,8.21,9.79,26.44,24.65,0,09
955,1433,2017,74.68,66.41,26.94,22.79,58.38,54.47,5.79,5.76,15.0,15.06,21.21,21.68,12.53,14.68,11.03,9.71,25.62,24.06,0,10
956,1462,2017,74.62,71.35,25.76,25.35,56.74,56.09,7.03,7.44,16.06,13.21,23.35,18.88,12.79,12.24,12.21,8.47,25.38,22.5,3,11
957,1343,2017,70.82,62.04,25.29,21.96,56.54,51.75,9.89,6.64,10.36,11.46,14.07,16.39,9.89,13.36,8.11,8.04,24.36,25.39,0,12
958,1137,2017,76.15,67.35,26.94,24.41,55.97,57.35,8.15,6.21,14.12,12.32,20.79,18.76,13.26,13.91,8.62,9.76,25.82,23.56,0,13
959,1195,2017,76.43,70.37,28.23,24.87,58.03,57.67,6.27,6.87,13.7,13.77,19.7,20.07,12.33,11.83,11.3,10.73,25.63,21.47,0,14
960,1315,2017,78.68,74.29,28.04,25.96,58.89,58.21,6.82,6.61,15.79,15.75,21.57,22.96,13.79,14.79,8.96,10.18,26.14,25.25,0,15
961,1355,2017,77.09,78.16,25.25,27.81,55.53,61.19,9.22,10.47,17.38,12.06,22.56,16.56,12.84,11.41,9.06,10.38,25.69,24.03,0,16
962,1242,2017,82.72,72.38,29.56,25.78,60.72,61.5,8.72,7.34,14.88,13.47,22.34,18.94,13.09,13.44,12.03,11.72,26.81,23.09,3,01
963,1257,2017,77.53,65.84,27.91,22.16,61.28,55.94,7.12,6.16,14.59,15.38,21.31,22.25,11.16,13.72,13.31,10.62,26.38,23.31,1,02
964,1332,2017,78.67,65.36,27.97,23.7,58.06,58.73,8.61,6.79,14.12,11.18,20.0,15.64,11.73,13.85,10.27,10.88,25.64,21.79,4,03
965,1345,2017,80.12,67.16,27.94,25.34,58.25,61.31,9.0,6.56,15.25,9.91,19.97,13.91,13.09,12.03,9.84,9.12,28.09,22.0,2,04
966,1235,2017,80.88,72.0,29.42,26.55,62.79,62.09,9.97,7.7,12.06,11.21,17.33,15.97,10.15,14.36,9.33,12.06,25.61,26.48,1,05
967,1166,2017,81.55,72.61,30.67,26.67,60.36,60.88,8.7,7.48,11.52,11.79,16.85,17.39,12.48,14.18,7.94,11.15,26.33,24.91,0,06
968,1276,2017,74.8,65.54,26.29,24.83,54.43,53.69,9.37,5.83,12.86,10.06,16.6,14.77,9.43,12.94,7.51,9.11,21.89,22.23,2,07
969,1274,2017,69.38,63.69,24.75,22.84,54.62,55.12,6.41,6.31,13.47,11.69,18.75,15.88,12.72,11.88,11.06,9.66,24.97,21.81,0,08
970,1277,2017,71.73,68.36,25.76,23.55,55.06,57.97,7.85,6.58,12.36,14.7,18.61,20.36,14.18,11.0,9.48,10.24,27.21,22.88,1,09
971,1329,2017,85.03,77.81,28.81,26.23,61.94,56.19,9.0,6.84,18.42,18.52,23.42,25.61,13.29,15.06,13.65,10.97,23.1,22.29,0,10
972,1348,2017,73.36,64.88,26.06,21.55,57.61,53.3,6.27,4.61,14.97,17.18,22.79,24.21,11.21,13.15,11.88,10.61,25.55,23.94,1,11
973,1305,2017,79.97,70.94,26.68,26.18,59.32,61.62,9.18,6.71,17.44,11.88,24.79,17.32,11.15,11.29,11.06,9.91,27.85,25.12,0,12
974,1436,2017,73.39,62.85,26.94,23.45,54.24,54.55,6.27,5.7,13.24,10.24,18.91,14.48,11.15,12.88,9.18,8.97,24.42,21.33,0,13
975,1233,2017,80.47,76.35,27.97,26.94,61.5,62.35,9.76,7.97,14.76,14.5,19.18,20.82,12.09,13.21,9.56,12.24,26.41,26.0,0,14
976,1240,2017,69.03,68.16,24.44,23.25,53.5,55.12,7.19,7.84,12.97,13.81,18.09,19.19,13.53,10.97,10.09,9.78,25.16,21.94,0,15
977,1300,2017,73.33,63.9,26.1,23.7,57.47,59.37,7.3,6.17,13.83,10.33,19.97,16.37,12.23,13.37,11.03,12.27,26.73,23.5,0,16
978,1413,2017,69.38,68.88,24.06,24.25,55.69,57.06,6.12,6.78,15.12,13.59,22.88,19.19,14.19,14.06,10.22,9.97,25.22,24.41,1,16
979,1314,2017,84.33,70.91,30.85,24.76,65.91,59.24,7.24,8.0,15.39,13.39,21.79,18.61,11.88,13.55,15.76,9.21,27.48,21.79,6,01
980,1246,2017,85.94,71.59,30.18,25.68,63.29,60.62,7.06,6.09,18.53,14.15,26.44,21.03,12.03,14.59,12.59,10.29,27.59,24.44,3,02
981,1417,2017,90.36,75.33,33.73,27.64,64.97,66.03,9.91,8.61,13.0,11.45,17.45,17.06,11.55,12.09,9.76,11.61,29.45,23.39,2,03
982,1139,2017,76.29,68.39,26.81,23.77,56.13,53.58,7.65,6.74,15.03,14.1,20.32,20.1,10.16,13.55,8.77,8.94,23.26,22.48,2,04
983,1278,2017,75.27,69.09,26.15,25.12,60.18,63.15,6.15,6.45,16.82,12.39,23.79,18.15,11.67,12.76,11.33,12.27,28.58,26.36,0,05
984,1153,2017,74.47,60.82,26.94,21.03,59.29,54.68,7.41,6.85,13.18,11.91,19.29,16.18,10.0,13.71,12.41,10.44,24.79,22.24,1,06
985,1173,2017,75.97,66.77,25.63,23.0,54.83,55.63,8.13,7.1,16.57,13.67,23.97,19.23,11.9,14.47,8.57,9.57,25.9,24.7,0,07
986,1116,2017,79.79,74.0,27.74,25.03,60.18,59.62,6.53,7.41,17.79,16.53,23.35,23.44,11.74,13.09,11.32,12.56,24.94,23.59,1,08
987,1371,2017,73.31,70.19,26.44,24.47,58.72,56.66,6.12,6.59,14.31,14.66,22.25,20.44,13.56,12.25,13.06,9.03,26.5,23.88,0,09
988,1455,2017,81.91,62.61,27.79,21.12,58.94,55.7,8.73,6.7,17.61,13.67,24.0,19.67,11.12,13.88,11.91,9.15,28.85,22.94,1,10
